Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
7,8,4,Simple,120,264,189
7,15,2,Simple,224,528,173
8,2,3,Greedy,32,40,58
8,2,3,Heuristic,32,40,58
8,3,0,Greedy,48,72,99
8,3,0,Heuristic,48,72,99
8,3,2,Greedy,24,72,99
8,3,2,Heuristic,24,72,99
8,4,1,Greedy,56,88,124
8,4,1,Heuristic,56,88,124
8,4,4,Simple,56,104,140
8,4,4,Greedy,56,104,140
8,4,4,Heuristic,56,104,140
8,6,0,Simple,88,192,148
8,6,2,Simple,72,192,148
8,8,3,Simple,128,280,156
8,11,1,Simple,176,368,124
9,2,1,Greedy,24,24,42
9,2,1,Heuristic,24,24,42
9,3,2,Greedy,16,64,91
9,3,2,Heuristic,16,64,91
9,3,4,Greedy,40,64,91
9,3,4,Heuristic,40,64,91
9,4,0,Simple,40,88,124
9,4,0,Greedy,40,88,124
9,4,0,Heuristic,40,88,124
9,4,2,Simple,48,104,140
9,7,3,Greedy,72,192,132
9,7,3,Heuristic,72,192,132
9,8,1,Simple,96,264,287
9,8,3,Simple,88,232,132
9,8,4,Simple,128,264,287
10,3,0,Greedy,32,64,91
10,3,0,Heuristic,32,64,91
10,3,2,Greedy,24,56,83
10,3,2,Heuristic,24,56,83
10,3,3,Simple,40,64,91
10,3,3,Greedy,40,64,91
10,3,3,Heuristic,40,64,91
10,3,4,Greedy,8,64,91
10,3,4,Heuristic,8,64,91
10,4,1,Greedy,32,80,75
10,4,1,Heuristic,32,80,75
10,6,0,Simple,72,184,140
10,6,2,Simple,72,176,83
10,6,4,Simple,56,184,140
10,7,1,Simple,56,200,75
11,2,0,Greedy,8,40,58
11,2,0,Heuristic,8,40,58
11,2,2,Greedy,16,32,50
11,2,2,Heuristic,16,32,50
11,2,3,Greedy,16,40,58
11,2,3,Heuristic,16,40,58
11,2,4,Greedy,16,40,58
11,2,4,Heuristic,16,40,58
11,4,0,Simple,24,120,156
11,4,1,Simple,56,104,58
11,4,1,Greedy,56,104,58
11,4,1,Heuristic,56,104,58
11,4,3,Simple,40,120,156
11,4,4,Simple,48,120,156
11,8,2,Simple,96,272,50
12,4,0,Greedy,56,96,132
12,4,0,Heuristic,56,96,132
12,6,2,Greedy,80,136,190
12,6,2,Heuristic,80,136,190
12,6,3,Greedy,80,168,222
12,6,3,Heuristic,80,168,222
12,6,4,Greedy,80,128,182
12,6,4,Heuristic,80,128,182
12,7,1,Greedy,112,200,222
12,7,1,Heuristic,112,200,222
12,8,0,Simple,112,256,279
12,8,2,Simple,120,216,190
12,9,4,Simple,144,248,231
12,17,1,Simple,264,600,222
12,18,3,Simple,272,648,271
13,2,1,Simple,8,24,42
13,2,1,Greedy,8,24,42
13,2,1,Heuristic,8,24,42
13,2,3,Simple,32,32,50
13,2,3,Greedy,32,32,50
13,2,3,Heuristic,32,32,50
13,2,4,Simple,24,32,50
13,3,0,Greedy,24,64,91
13,3,0,Heuristic,24,64,91
13,3,2,Simple,32,56,83
13,3,2,Greedy,32,56,83
13,3,2,Heuristic,32,56,83
13,3,4,Greedy,48,64,91
13,3,4,Heuristic,48,64,91
13,4,0,Simple,32,104,91
14,3,0,Greedy,16,64,91
14,3,0,Heuristic,16,64,91
14,3,1,Greedy,32,64,91
14,3,1,Heuristic,32,64,91
14,3,2,Greedy,16,48,75
14,3,2,Heuristic,16,48,75
14,3,3,Greedy,24,64,91
14,3,3,Heuristic,24,64,91
14,3,4,Greedy,16,64,91
14,3,4,Heuristic,16,64,91
14,5,0,Simple,40,144,91
14,5,3,Simple,64,144,91
14,5,4,Simple,40,144,91
14,6,1,Simple,96,184,91
14,9,2,Simple,72,288,75
15,3,2,Greedy,32,48,75
15,3,2,Heuristic,32,48,75
15,4,0,Greedy,0,72,108
15,4,0,Heuristic,0,72,108
15,6,1,Greedy,32,144,198
15,6,1,Heuristic,32,144,198
15,6,3,Greedy,40,144,198
15,6,3,Heuristic,40,144,198
15,8,0,Simple,64,232,304
15,9,1,Simple,72,264,345
15,10,3,Simple,96,304,394
15,10,4,Greedy,80,256,182
15,10,4,Heuristic,80,256,182
15,11,2,Simple,112,368,418
15,12,4,Simple,112,336,182
16,2,0,Simple,8,24,42
16,2,0,Greedy,8,24,42
16,2,0,Heuristic,8,24,42
16,2,3,Simple,8,24,42
16,2,3,Greedy,8,24,42
16,2,3,Heuristic,8,24,42
16,2,4,Simple,8,24,42
16,3,1,Simple,16,56,83
16,3,1,Greedy,16,56,83
16,3,1,Heuristic,16,56,83
16,3,2,Greedy,24,56,83
16,3,2,Heuristic,24,56,83
16,5,4,Greedy,64,120,83
16,5,4,Heuristic,64,120,83
16,10,2,Simple,120,336,181
17,2,0,Greedy,16,40,58
17,2,0,Heuristic,16,40,58
17,2,4,Greedy,16,40,58
17,2,4,Heuristic,16,40,58
17,3,1,Greedy,40,72,99
17,3,1,Heuristic,40,72,99
17,3,3,Greedy,24,72,99
17,3,3,Heuristic,24,72,99
17,6,2,Greedy,48,144,83
17,6,2,Heuristic,48,144,83
17,7,3,Simple,80,232,246
17,8,4,Simple,64,280,254
17,9,0,Simple,96,320,254
17,9,1,Simple,128,312,99
17,16,2,Simple,184,544,83
18,2,4,Greedy,8,32,50
18,2,4,Heuristic,8,32,50
18,4,0,Simple,48,96,132
18,4,0,Greedy,48,96,132
18,4,0,Heuristic,48,96,132
18,4,4,Simple,56,112,148
18,5,2,Simple,56,120,165
18,5,2,Greedy,56,120,165
18,5,2,Heuristic,56,120,165
18,5,3,Greedy,56,120,165
18,5,3,Heuristic,56,120,165
18,6,1,Greedy,96,112,133
18,6,1,Heuristic,96,112,133
18,7,1,Simple,112,152,133
18,8,3,Simple,136,240,214
19,1,0,Simple,8,8,17
19,1,0,Greedy,8,8,17
19,1,0,Heuristic,8,8,17
19,1,3,Simple,8,8,17
19,1,3,Greedy,8,8,17
19,1,3,Heuristic,8,8,17
19,1,4,Simple,8,8,17
19,1,4,Greedy,8,8,17
19,1,4,Heuristic,8,8,17
19,2,1,Greedy,32,40,17
19,2,1,Heuristic,32,40,17
19,2,2,Greedy,32,40,17
19,4,2,Heuristic,56,120,17
19,5,1,Simple,96,160,17
19,5,2,Simple,72,160,17
20,2,4,Greedy,8,40,58
20,2,4,Heuristic,8,40,58
20,3,1,Greedy,48,72,99
20,3,1,Heuristic,48,72,99
20,3,3,Greedy,32,72,99
20,3,3,Heuristic,32,72,99
20,4,0,Greedy,40,104,140
20,4,0,Heuristic,40,104,140
20,5,2,Greedy,48,112,116
20,5,2,Heuristic,48,112,116
20,6,0,Simple,80,184,189
20,6,1,Simple,128,192,148
20,6,2,Simple,72,152,116
20,7,3,Simple,104,232,197
20,8,4,Simple,128,280,205
21,2,4,Simple,32,40,58
21,2,4,Greedy,32,40,58
21,2,4,Heuristic,32,40,58
21,3,1,Greedy,40,64,91
21,3,1,Heuristic,40,64,91
21,3,2,Greedy,16,64,91
21,3,2,Heuristic,16,64,91
21,3,3,Greedy,56,72,99
21,3,3,Heuristic,56,72,99
21,4,0,Simple,80,104,99
21,4,0,Greedy,80,104,99
21,4,0,Heuristic,80,104,99
21,4,1,Simple,56,104,140
21,7,2,Simple,112,224,140
21,11,3,Simple,160,392,148
22,3,0,Greedy,32,56,83
22,3,0,Heuristic,32,56,83
22,3,1,Greedy,32,64,91
22,3,1,Heuristic,32,64,91
22,3,4,Simple,24,64,91
22,4,3,Simple,40,80,116
22,4,3,Greedy,40,80,116
22,4,3,Heuristic,40,80,116
22,4,4,Greedy,48,96,132
22,4,4,Heuristic,48,96,132
22,5,2,Greedy,40,104,108
22,5,2,Heuristic,40,104,108
22,7,0,Simple,112,216,181
22,7,1,Simple,104,224,140
22,7,2,Simple,56,184,108
23,3,0,Greedy,24,72,99
23,3,0,Heuristic,24,72,99
23,3,3,Greedy,24,72,99
23,3,3,Heuristic,24,72,99
23,3,4,Simple,24,72,99
23,3,4,Greedy,24,72,99
23,3,4,Heuristic,24,72,99
23,4,1,Greedy,40,104,99
23,4,1,Heuristic,40,104,99
23,6,2,Greedy,64,136,83
23,6,2,Heuristic,64,136,83
23,7,0,Simple,88,232,246
23,7,1,Simple,88,224,99
23,7,2,Simple,88,176,83
23,7,3,Simple,72,232,246
24,2,4,Greedy,24,32,50
24,2,4,Heuristic,24,32,50
24,3,0,Greedy,16,64,91
24,3,0,Heuristic,16,64,91
24,3,3,Simple,40,64,91
24,3,3,Greedy,40,64,91
24,3,3,Heuristic,40,64,91
24,4,1,Greedy,32,96,91
24,4,2,Greedy,24,88,83
24,5,1,Simple,56,136,91
24,5,1,Heuristic,56,136,91
24,5,4,Simple,72,152,197
24,7,0,Simple,80,224,287
24,8,2,Simple,72,248,83
24,9,2,Heuristic,88,288,83
25,3,3,Greedy,16,48,75
25,3,3,Heuristic,16,48,75
25,5,0,Greedy,64,104,149
25,5,0,Heuristic,64,104,149
25,6,0,Simple,80,144,198
25,6,1,Greedy,80,112,166
25,6,1,Heuristic,80,112,166
25,7,2,Greedy,88,160,223
25,7,2,Heuristic,88,160,223
25,7,4,Greedy,72,168,231
25,7,4,Heuristic,72,168,231
25,8,1,Simple,96,192,215
25,9,3,Simple,96,288,271
25,9,4,Simple,104,248,231
25,11,2,Simple,136,320,223
26,2,0,Greedy,8,32,50
26,2,0,Heuristic,8,32,50
26,2,3,Greedy,0,32,50
26,2,3,Heuristic,0,32,50
26,2,4,Greedy,8,32,50
26,2,4,Heuristic,8,32,50
26,3,2,Greedy,8,64,50
26,3,2,Heuristic,8,64,50
26,6,0,Simple,48,192,246
26,6,3,Simple,80,192,246
26,6,4,Simple,80,192,246
26,7,1,Greedy,112,192,50
26,7,1,Heuristic,112,192,50
26,8,1,Simple,136,232,50
26,10,2,Simple,136,344,50
27,3,3,Simple,8,64,91
27,4,2,Greedy,40,88,124
27,4,2,Heuristic,40,88,124
27,4,3,Greedy,24,96,132
27,4,3,Heuristic,24,96,132
27,4,4,Greedy,24,88,124
27,4,4,Heuristic,24,88,124
27,5,0,Greedy,56,128,173
27,5,0,Heuristic,56,128,173
27,5,1,Greedy,56,120,165
27,5,1,Heuristic,56,120,165
27,5,4,Simple,48,128,173
27,6,0,Simple,72,168,173
27,6,1,Simple,56,160,165
27,6,2,Simple,72,168,173
28,3,0,Greedy,16,56,83
28,3,0,Heuristic,16,56,83
28,3,1,Greedy,32,56,83
28,3,1,Heuristic,32,56,83
28,4,0,Simple,32,96,132
28,4,2,Greedy,16,64,100
28,4,2,Heuristic,16,64,100
28,4,4,Greedy,32,88,124
28,4,4,Heuristic,32,88,124
28,5,3,Greedy,72,120,124
28,5,3,Heuristic,72,120,124
28,5,4,Simple,48,128,173
28,6,1,Simple,80,176,181
28,8,3,Simple,104,240,124
28,12,2,Simple,152,384,149
29,2,0,Greedy,0,40,58
29,2,0,Heuristic,0,40,58
29,2,3,Greedy,16,40,58
29,2,3,Heuristic,16,40,58
29,3,2,Greedy,24,72,99
29,3,2,Heuristic,24,72,99
29,3,4,Greedy,32,72,99
29,3,4,Heuristic,32,72,99
29,4,1,Greedy,24,80,83
29,4,1,Heuristic,24,80,83
29,6,0,Simple,64,200,156
29,6,3,Simple,56,200,156
29,7,2,Simple,88,232,99
29,13,1,Simple,168,440,83
29,13,4,Simple,176,472,148
30,3,4,Simple,24,64,91
30,3,4,Greedy,24,64,91
30,3,4,Heuristic,24,64,91
30,4,0,Greedy,32,88,124
30,4,0,Heuristic,32,88,124
30,4,2,Simple,72,96,132
30,4,2,Greedy,72,96,132
30,4,2,Heuristic,72,96,132
30,5,0,Simple,56,128,173
30,8,1,Simple,104,184,256
30,8,1,Greedy,104,184,256
30,8,1,Heuristic,104,184,256
30,8,3,Greedy,136,224,296
30,8,3,Heuristic,136,224,296
30,9,3,Simple,144,264,296
31,1,0,Greedy,0,8,17
31,1,0,Heuristic,0,8,17
31,1,3,Greedy,0,8,17
31,1,3,Heuristic,0,8,17
31,1,4,Greedy,0,8,17
31,1,4,Heuristic,0,8,17
31,2,1,Greedy,16,40,17
31,2,1,Heuristic,16,40,17
31,2,2,Greedy,8,40,17
31,2,2,Heuristic,8,40,17
31,3,0,Simple,24,88,66
31,3,3,Simple,24,88,66
31,3,4,Simple,24,88,66
31,4,1,Simple,32,120,17
31,8,2,Simple,104,280,17
32,2,0,Greedy,0,40,58
32,2,0,Heuristic,0,40,58
32,2,3,Greedy,8,40,58
32,2,3,Heuristic,8,40,58
32,2,4,Greedy,0,40,58
32,2,4,Heuristic,0,40,58
32,3,1,Greedy,16,72,58
32,4,2,Greedy,16,96,50
32,4,2,Heuristic,16,96,50
32,5,1,Heuristic,40,152,58
32,7,0,Simple,40,240,205
32,7,3,Simple,48,240,205
32,9,2,Simple,56,296,50
32,11,1,Simple,128,392,58
32,11,4,Simple,112,400,205
33,3,0,Greedy,24,64,91
33,3,0,Heuristic,24,64,91
33,4,1,Greedy,48,96,132
33,4,1,Heuristic,48,96,132
33,4,2,Greedy,64,96,132
33,4,2,Heuristic,64,96,132
33,4,3,Greedy,40,96,132
33,4,3,Heuristic,40,96,132
33,4,4,Greedy,32,96,132
33,4,4,Heuristic,32,96,132
33,6,0,Simple,56,184,140
33,6,1,Simple,96,176,132
33,6,4,Simple,72,176,132
33,8,3,Simple,104,256,132
33,9,2,Simple,152,296,132
34,2,1,Greedy,8,32,50
34,2,1,Heuristic,8,32,50
34,2,3,Greedy,24,40,58
34,2,3,Heuristic,24,40,58
34,2,4,Greedy,24,40,58
34,2,4,Heuristic,24,40,58
34,4,1,Simple,32,112,148
34,5,0,Greedy,72,136,181
34,5,0,Heuristic,72,136,181
34,6,2,Greedy,80,144,157
34,6,2,Heuristic,80,144,157
34,6,4,Simple,56,200,254
34,7,0,Simple,112,216,230
34,8,2,Simple,112,224,157
34,9,3,Simple,160,320,254
35,2,0,Greedy,8,40,58
35,2,0,Heuristic,8,40,58
35,2,1,Greedy,16,32,50
35,2,1,Heuristic,16,32,50
35,2,3,Simple,16,40,58
35,2,3,Greedy,16,40,58
35,2,3,Heuristic,16,40,58
35,2,4,Simple,8,40,58
35,2,4,Greedy,8,40,58
35,2,4,Heuristic,8,40,58
35,3,2,Greedy,32,64,50
35,3,2,Heuristic,32,64,50
35,4,0,Simple,56,120,107
35,4,1,Simple,40,112,50
35,4,2,Simple,48,104,50
36,2,2,Greedy,8,32,50
36,2,2,Heuristic,8,32,50
36,7,4,Greedy,48,176,239
36,7,4,Heuristic,48,176,239
36,8,1,Greedy,72,224,296
36,8,1,Heuristic,72,224,296
36,8,3,Greedy,72,216,288
36,8,3,Heuristic,72,216,288
36,9,0,Greedy,56,248,288
36,9,0,Heuristic,56,248,288
36,9,4,Simple,56,256,337
36,10,0,Simple,80,288,288
36,14,1,Simple,152,464,345
36,16,3,Simple,208,536,337
36,21,2,Simple,312,792,393
37,2,1,Greedy,8,40,58
37,2,1,Heuristic,8,40,58
37,2,3,Greedy,16,40,58
37,2,3,Heuristic,16,40,58
37,2,4,Greedy,24,40,58
37,2,4,Heuristic,24,40,58
37,4,0,Simple,56,104,140
37,4,0,Greedy,56,104,140
37,4,0,Heuristic,56,104,140
37,8,2,Greedy,72,184,116
37,8,2,Heuristic,72,184,116
37,9,1,Simple,128,320,156
37,9,2,Simple,88,224,116
37,9,3,Simple,152,320,352
37,15,4,Simple,248,560,352
38,4,2,Greedy,24,88,124
38,4,2,Heuristic,24,88,124
38,4,3,Greedy,40,88,124
38,4,3,Heuristic,40,88,124
38,4,4,Greedy,16,88,124
38,4,4,Heuristic,16,88,124
38,6,0,Greedy,40,128,182
38,6,0,Heuristic,40,128,182
38,6,1,Greedy,40,152,206
38,6,1,Heuristic,40,152,206
38,7,0,Simple,64,168,182
38,7,1,Simple,56,192,206
38,7,3,Simple,80,208,222
38,8,4,Simple,64,248,222
38,13,2,Simple,168,448,222
39,4,3,Simple,64,88,124
39,4,3,Greedy,64,88,124
39,4,3,Heuristic,64,88,124
39,5,0,Simple,32,88,133
39,5,0,Greedy,32,88,133
39,5,0,Heuristic,32,88,133
39,5,2,Greedy,40,104,149
39,5,2,Heuristic,40,104,149
39,6,1,Simple,88,144,198
39,6,1,Greedy,88,144,198
39,6,1,Heuristic,88,144,198
39,6,4,Greedy,72,136,190
39,6,4,Heuristic,72,136,190
39,7,2,Simple,64,184,198
39,7,4,Simple,80,176,190
40,2,3,Simple,8,32,50
40,2,3,Greedy,8,32,50
40,2,3,Heuristic,8,32,50
40,3,4,Simple,24,64,91
40,3,4,Greedy,24,64,91
40,3,4,Heuristic,24,64,91
40,5,0,Greedy,72,128,173
40,5,0,Heuristic,72,128,173
40,5,1,Simple,72,128,173
40,5,1,Greedy,72,128,173
40,5,1,Heuristic,72,128,173
40,5,2,Greedy,48,112,157
40,5,2,Heuristic,48,112,157
40,6,0,Simple,88,168,173
40,13,2,Simple,184,432,157
41,3,2,Greedy,24,40,67
41,3,2,Heuristic,24,40,67
41,3,4,Greedy,24,64,91
41,3,4,Heuristic,24,64,91
41,4,3,Greedy,32,88,124
41,4,3,Heuristic,32,88,124
41,6,0,Greedy,40,160,214
41,6,0,Heuristic,40,160,214
41,6,3,Simple,64,168,222
41,6,4,Simple,72,184,238
41,7,1,Greedy,72,176,198
41,7,1,Heuristic,72,176,198
41,9,0,Simple,88,280,263
41,9,1,Simple,96,256,198
41,9,2,Simple,128,280,214
42,3,1,Greedy,16,48,75
42,3,1,Heuristic,16,48,75
42,3,2,Greedy,32,64,91
42,3,2,Heuristic,32,64,91
42,3,3,Greedy,32,56,83
42,3,3,Heuristic,32,56,83
42,5,1,Simple,24,128,173
42,6,2,Simple,88,184,238
42,7,0,Greedy,104,192,255
42,7,0,Heuristic,104,192,255
42,7,4,Greedy,104,184,247
42,7,4,Heuristic,104,184,247
42,8,0,Simple,112,232,255
42,10,3,Simple,144,336,279
42,11,4,Simple,168,344,247
43,1,0,Simple,8,8,17
43,1,0,Greedy,8,8,17
43,1,0,Heuristic,8,8,17
43,1,3,Simple,8,8,17
43,1,3,Greedy,8,8,17
43,1,3,Heuristic,8,8,17
43,1,4,Simple,8,8,17
43,1,4,Greedy,8,8,17
43,1,4,Heuristic,8,8,17
43,2,2,Greedy,16,40,17
43,2,2,Heuristic,16,40,17
43,4,2,Simple,56,120,17
43,6,1,Greedy,96,168,17
43,6,1,Heuristic,96,168,17
43,8,1,Simple,104,248,17
44,1,0,Simple,0,8,17
44,1,0,Greedy,0,8,17
44,1,0,Heuristic,0,8,17
44,1,3,Greedy,8,8,17
44,1,3,Heuristic,8,8,17
44,1,4,Greedy,8,8,17
44,1,4,Heuristic,8,8,17
44,2,2,Greedy,16,40,17
44,2,2,Heuristic,16,40,17
44,2,3,Simple,24,48,66
44,2,4,Simple,32,48,66
44,4,1,Greedy,56,104,17
44,5,1,Simple,72,144,17
44,5,1,Heuristic,72,144,17
44,10,2,Simple,144,360,17
45,2,0,Greedy,16,32,50
45,2,0,Heuristic,16,32,50
45,2,1,Greedy,8,32,50
45,2,1,Heuristic,8,32,50
45,2,3,Greedy,0,32,50
45,2,3,Heuristic,0,32,50
45,2,4,Greedy,16,32,50
45,2,4,Heuristic,16,32,50
45,7,0,Simple,56,232,295
45,8,1,Simple,64,272,50
45,9,3,Simple,88,312,393
45,9,4,Simple,56,312,393
45,10,2,Greedy,112,288,50
45,10,2,Heuristic,112,288,50
45,12,2,Simple,136,368,50
46,2,0,Greedy,8,40,58
46,2,0,Heuristic,8,40,58
46,3,2,Greedy,8,72,99
46,3,2,Heuristic,8,72,99
46,3,3,Greedy,8,72,99
46,3,3,Heuristic,8,72,99
46,3,4,Greedy,8,72,99
46,3,4,Heuristic,8,72,99
46,4,1,Greedy,16,88,83
46,4,1,Heuristic,16,88,83
46,7,3,Simple,64,232,148
46,9,0,Simple,144,320,156
46,10,1,Simple,96,328,83
46,10,4,Simple,144,352,148
46,11,2,Simple,104,392,99
47,4,3,Greedy,64,96,132
47,4,3,Heuristic,64,96,132
47,6,1,Greedy,48,112,166
47,6,1,Heuristic,48,112,166
47,6,4,Greedy,32,144,198
47,6,4,Heuristic,32,144,198
47,7,0,Simple,80,168,231
47,7,0,Greedy,80,168,231
47,7,0,Heuristic,80,168,231
47,7,1,Simple,56,152,215
47,7,3,Simple,96,216,279
47,8,2,Simple,96,176,207
47,8,2,Greedy,96,176,207
47,8,2,Heuristic,96,176,207
47,9,4,Simple,48,264,296
48,1,0,Greedy,8,8,17
48,1,0,Heuristic,8,8,17
48,1,3,Greedy,0,8,17
48,1,3,Heuristic,0,8,17
48,1,4,Greedy,8,8,17
48,1,4,Heuristic,8,8,17
48,2,1,Greedy,0,40,17
48,2,1,Heuristic,0,40,17
48,3,2,Greedy,32,72,17
48,3,2,Heuristic,32,72,17
48,7,2,Simple,104,232,17
48,10,0,Simple,104,368,115
48,10,3,Simple,136,368,115
48,10,4,Simple,144,368,115
48,11,1,Simple,152,400,17
49,1,0,Greedy,0,8,17
49,1,0,Heuristic,0,8,17
49,1,3,Greedy,0,8,17
49,1,3,Heuristic,0,8,17
49,1,4,Greedy,0,8,17
49,1,4,Heuristic,0,8,17
49,2,2,Greedy,8,40,17
49,2,2,Heuristic,8,40,17
49,2,3,Simple,8,48,66
49,4,1,Greedy,32,104,17
49,6,1,Heuristic,56,184,17
49,8,0,Simple,152,288,262
49,8,1,Simple,72,264,17
49,8,2,Simple,120,280,17
49,12,4,Simple,136,448,262
50,2,2,Greedy,16,24,42
50,2,2,Heuristic,16,24,42
50,2,3,Greedy,16,32,50
50,2,3,Heuristic,16,32,50
50,2,4,Greedy,0,32,50
50,2,4,Heuristic,0,32,50
50,5,0,Simple,56,128,173
50,5,0,Greedy,56,128,173
50,5,0,Heuristic,56,128,173
50,5,1,Simple,32,104,149
50,5,1,Greedy,32,104,149
50,5,1,Heuristic,32,104,149
50,10,2,Simple,88,344,189
50,12,4,Simple,160,432,197
50,14,3,Simple,184,512,197
51,3,0,Greedy,32,64,91
51,3,0,Heuristic,32,64,91
51,3,2,Greedy,32,64,91
51,3,2,Heuristic,32,64,91
51,3,3,Greedy,32,64,91
51,3,3,Heuristic,32,64,91
51,5,1,Greedy,56,104,149
51,5,1,Heuristic,56,104,149
51,5,2,Simple,48,144,189
51,5,3,Simple,56,144,189
51,5,4,Greedy,40,120,165
51,5,4,Heuristic,40,120,165
51,6,1,Simple,88,144,149
51,6,4,Simple,64,160,165
51,11,0,Simple,168,384,189
52,2,0,Greedy,16,40,58
52,2,0,Heuristic,16,40,58
52,3,2,Greedy,16,64,91
52,3,2,Heuristic,16,64,91
52,4,3,Greedy,16,104,140
52,4,3,Heuristic,16,104,140
52,4,4,Greedy,32,104,140
52,4,4,Heuristic,32,104,140
52,5,0,Simple,32,160,205
52,6,1,Greedy,32,136,116
52,6,1,Heuristic,32,136,116
52,14,1,Simple,168,456,116
52,14,2,Simple,192,504,140
52,14,3,Simple,152,504,238
52,14,4,Simple,192,504,238
53,2,2,Greedy,16,40,58
53,2,2,Heuristic,16,40,58
53,2,3,Greedy,0,40,58
53,2,3,Heuristic,0,40,58
53,2,4,Greedy,0,40,58
53,2,4,Heuristic,0,40,58
53,5,0,Greedy,48,136,181
53,5,0,Heuristic,48,136,181
53,5,1,Simple,16,136,181
53,5,1,Greedy,16,136,181
53,5,1,Heuristic,16,136,181
53,7,3,Simple,72,240,205
53,8,0,Simple,64,256,181
53,8,2,Simple,88,280,205
53,11,4,Simple,120,400,205
54,1,0,Greedy,0,8,17
54,1,0,Heuristic,0,8,17
54,1,3,Greedy,8,8,17
54,1,3,Heuristic,8,8,17
54,1,4,Greedy,0,8,17
54,1,4,Heuristic,0,8,17
54,2,2,Greedy,16,40,17
54,2,2,Heuristic,16,40,17
54,3,1,Greedy,24,72,17
54,3,1,Heuristic,24,72,17
54,3,4,Simple,16,88,115
54,8,2,Simple,96,280,17
54,11,0,Simple,152,408,115
54,11,1,Simple,112,392,17
54,11,3,Simple,208,408,115
55,4,0,Greedy,16,88,124
55,4,0,Heuristic,16,88,124
55,5,1,Greedy,48,128,173
55,5,1,Heuristic,48,128,173
55,5,2,Greedy,32,104,149
55,5,2,Heuristic,32,104,149
55,6,1,Simple,56,168,222
55,6,3,Greedy,56,152,206
