Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
2,25,1,Heuristic,1512,5312,5537
2,25,12,Greedy,1352,5296,5521
2,25,12,Heuristic,1352,5296,5521
2,25,29,Greedy,1480,5304,5529
2,25,29,Heuristic,1480,5304,5529
2,26,19,Greedy,1840,5488,5722
2,26,19,Heuristic,1840,5488,5722
2,26,28,Greedy,1592,5552,5786
2,26,28,Heuristic,1592,5552,5786
2,26,34,Greedy,1280,4912,5146
2,26,34,Heuristic,1280,4912,5146
2,27,6,Greedy,1936,5408,4504
2,27,6,Heuristic,1936,5408,4504
2,27,31,Greedy,1904,6408,6651
2,27,31,Heuristic,1904,6408,6651
2,28,0,Greedy,2376,6056,6308
2,28,0,Heuristic,2376,6056,6308
2,28,2,Greedy,2128,5968,6220
2,28,2,Heuristic,2128,5968,6220
2,28,22,Greedy,1992,5592,5844
2,28,22,Heuristic,1992,5592,5844
2,28,41,Greedy,1720,6184,6436
2,28,41,Heuristic,1720,6184,6436
2,28,44,Greedy,1648,5904,6156
2,28,44,Heuristic,1648,5904,6156
2,28,49,Greedy,1512,5424,5676
2,28,49,Heuristic,1512,5424,5676
2,29,24,Greedy,1624,5368,5629
2,29,24,Heuristic,1624,5368,5629
2,29,33,Greedy,1432,5424,5685
2,29,33,Heuristic,1432,5424,5685
2,29,36,Greedy,1752,5944,6205
2,29,36,Heuristic,1752,5944,6205
2,30,17,Greedy,1920,6376,5884
2,30,17,Heuristic,1920,6376,5884
2,31,4,Greedy,2264,5528,5807
2,31,4,Heuristic,2264,5528,5807
2,31,10,Greedy,2464,5896,6175
2,31,10,Heuristic,2464,5896,6175
2,31,16,Greedy,1856,6320,6599
2,31,16,Heuristic,1856,6320,6599
2,31,20,Greedy,2088,7016,7295
2,31,20,Heuristic,2088,7016,7295
2,31,45,Simple,3408,8016,8295
2,33,3,Simple,3408,8640,6483
2,33,5,Greedy,2488,7392,5748
2,33,25,Greedy,2992,7128,5468
2,34,5,Heuristic,2656,7792,5748
2,34,15,Simple,3512,8816,6259
2,34,25,Heuristic,3232,7528,5468
2,35,8,Greedy,2488,7512,6247
2,35,8,Heuristic,2488,7512,6247
2,35,31,Simple,3408,9608,9923
2,35,39,Simple,3888,9784,7236
2,35,46,Greedy,2944,7856,5436
2,35,46,Heuristic,2944,7856,5436
2,36,32,Greedy,2264,7656,7980
2,36,32,Heuristic,2264,7656,7980
2,36,40,Greedy,2368,7448,7772
2,36,40,Heuristic,2368,7448,7772
2,37,0,Simple,4080,9656,8762
2,37,43,Simple,4136,10232,9338
2,38,21,Greedy,2392,7784,8126
2,38,21,Heuristic,2392,7784,8126
2,38,25,Simple,3992,9128,5468
2,38,27,Simple,3544,10376,10718
2,39,6,Simple,4136,10208,4504
2,40,42,Simple,4560,11448,6900
2,40,47,Simple,4624,11328,6371
2,42,1,Simple,4520,12112,12490
2,42,29,Simple,4112,12104,9210
2,43,5,Simple,4472,11392,5748
2,44,2,Simple,4992,12368,9083
2,44,28,Simple,4496,12752,7422
2,45,19,Simple,5312,13088,13493
2,45,49,Simple,4160,12224,9766
2,46,13,Greedy,3504,9632,6958
2,46,13,Heuristic,3504,9632,6958
2,46,26,Simple,6208,13896,8175
2,46,38,Simple,5392,14032,9947
2,46,46,Simple,4960,12256,5436
2,47,21,Simple,3928,11384,11398
2,47,23,Simple,5712,13640,14063
2,47,33,Simple,4656,12624,12638
2,47,37,Simple,5224,13648,14071
2,48,18,Simple,5192,14264,14696
2,48,22,Simple,5848,13592,7071
2,48,44,Simple,4656,13904,9428
2,49,10,Simple,5928,13096,6175
2,49,12,Simple,5224,14896,7975
2,49,14,Greedy,4896,11448,3842
2,50,4,Simple,6024,13128,13578
2,50,8,Simple,5128,13512,6247
2,50,14,Simple,5064,11848,3842
2,50,14,Heuristic,5064,11848,3842
2,50,36,Simple,5400,14344,8659
2,51,34,Simple,5544,14912,15371
2,51,48,Simple,5600,11880,4983
2,51,48,Greedy,5600,11880,4983
2,52,7,Simple,5344,10904,3635
2,52,11,Greedy,5816,11840,3722
2,52,17,Simple,5912,15176,5884
2,52,24,Simple,5696,14568,8492
2,52,40,Simple,5080,13848,7772
2,52,41,Simple,5904,15784,7663
2,53,16,Simple,5640,15120,8644
2,53,48,Heuristic,6016,12680,4983
2,55,20,Simple,6392,16616,16293
2,56,11,Simple,6592,13440,3722
2,57,11,Heuristic,6776,13840,3722
2,59,32,Simple,6504,16856,7980
2,61,35,Greedy,6448,14232,3498
2,62,7,Greedy,7376,14760,3635
2,62,7,Heuristic,7376,14760,3635
2,63,9,Simple,6720,15472,3441
2,63,9,Greedy,6720,15472,3441
2,64,9,Heuristic,6912,15872,3441
2,65,35,Heuristic,7192,15832,3498
2,66,13,Simple,6992,17632,6958
2,66,35,Simple,7368,16232,3498
2,86,30,Heuristic,8544,18472,2290
2,105,30,Greedy,11992,25920,2290
2,108,30,Simple,12464,27120,2290
3,19,39,Greedy,1200,3680,3851
3,19,39,Heuristic,1200,3680,3851
3,19,45,Greedy,1240,3544,3715
3,19,45,Heuristic,1240,3544,3715
3,20,31,Greedy,1184,3784,3964
3,20,31,Heuristic,1184,3784,3964
3,21,1,Greedy,1120,4016,4205
3,21,1,Heuristic,1120,4016,4205
3,21,26,Greedy,1488,4680,4869
3,21,26,Heuristic,1488,4680,4869
3,21,43,Greedy,1432,3928,4117
3,21,43,Heuristic,1432,3928,4117
3,21,47,Greedy,1360,3976,4165
3,21,47,Heuristic,1360,3976,4165
3,22,3,Greedy,1504,4640,4838
3,22,3,Heuristic,1504,4640,4838
3,22,27,Greedy,1352,4464,4662
3,22,27,Heuristic,1352,4464,4662
3,23,29,Greedy,1112,4128,4335
3,23,29,Heuristic,1112,4128,4335
3,24,18,Greedy,1064,4816,5032
3,24,18,Heuristic,1064,4816,5032
3,24,28,Greedy,1216,4536,4752
3,24,28,Heuristic,1216,4536,4752
3,24,38,Greedy,1280,5304,5520
3,24,38,Heuristic,1280,5304,5520
3,25,6,Greedy,1688,5368,5593
3,25,6,Heuristic,1688,5368,5593
3,25,19,Greedy,1808,5072,5297
3,25,19,Heuristic,1808,5072,5297
3,25,34,Greedy,1304,5016,5241
3,25,34,Heuristic,1304,5016,5241
3,26,0,Greedy,2136,5688,5922
3,26,0,Heuristic,2136,5688,5922
3,26,15,Greedy,2000,5416,5257
3,26,15,Heuristic,2000,5416,5257
3,26,16,Greedy,1416,4880,5114
3,26,16,Heuristic,1416,4880,5114
3,26,22,Greedy,1600,5176,5410
3,26,23,Greedy,1552,5264,5498
3,26,23,Heuristic,1552,5264,5498
3,26,36,Greedy,1600,4736,4970
3,26,36,Heuristic,1600,4736,4970
3,26,37,Greedy,1440,4872,5082
3,26,37,Heuristic,1440,4872,5082
3,27,2,Greedy,1592,5984,6227
3,27,2,Heuristic,1592,5984,6227
3,27,5,Greedy,1648,5384,5595
3,27,5,Heuristic,1648,5384,5595
3,27,10,Greedy,1888,5648,5891
3,27,10,Heuristic,1888,5648,5891
3,27,12,Greedy,1720,5800,6043
3,27,12,Heuristic,1720,5800,6043
3,27,22,Heuristic,1752,5576,5811
3,27,44,Greedy,1720,5224,5467
3,27,44,Heuristic,1720,5224,5467
3,27,46,Greedy,1640,5720,5963
3,27,46,Heuristic,1640,5720,5963
3,28,4,Greedy,2080,5648,5900
3,28,4,Heuristic,2080,5648,5900
3,28,33,Greedy,1320,4960,5212
3,29,24,Greedy,2040,5408,5669
3,29,24,Heuristic,2040,5408,5669
3,29,33,Heuristic,1432,5360,5613
3,29,41,Greedy,1704,5920,6181
3,29,41,Heuristic,1704,5920,6181
3,29,49,Greedy,1584,5512,5773
3,29,49,Heuristic,1584,5512,5773
3,30,20,Greedy,1960,6328,6590
3,30,20,Heuristic,1960,6328,6590
3,33,21,Greedy,1752,6344,6641
3,33,21,Heuristic,1752,6344,6641
3,33,42,Greedy,2328,7400,5387
3,33,42,Heuristic,2328,7400,5387
3,34,8,Greedy,2440,6784,5494
3,34,8,Heuristic,2440,6784,5494
3,35,17,Greedy,2928,7864,5869
3,35,17,Heuristic,2928,7864,5869
3,36,45,Simple,4192,10344,10668
3,37,40,Greedy,2840,7696,8013
3,38,0,Simple,4376,10488,10830
3,38,40,Heuristic,2992,8096,8406
3,40,11,Greedy,3048,7960,3618
3,40,11,Heuristic,3048,7960,3618
3,40,26,Simple,5192,12280,7323
3,40,32,Greedy,3416,8776,8342
3,40,32,Heuristic,3416,8776,8342
3,41,39,Simple,5056,12480,6714
3,41,48,Greedy,3584,8368,4854
3,41,48,Heuristic,3584,8368,4854
3,42,6,Simple,4696,12168,8865
3,42,10,Simple,4360,11648,6300
3,42,47,Simple,5024,12376,6210
3,43,3,Simple,5136,13040,6474
3,44,13,Greedy,2936,9000,5281
3,44,13,Heuristic,2936,9000,5281
3,44,15,Simple,5184,12616,5257
3,44,23,Simple,4768,12464,11224
3,45,5,Simple,4896,12584,6413
3,45,19,Simple,5424,13072,13477
3,45,25,Simple,4920,10592,4362
3,46,1,Simple,5512,14016,14430
3,46,25,Greedy,5120,10976,4362
3,46,27,Simple,5280,14064,14478
3,46,31,Simple,5624,14184,14598
3,47,22,Simple,5672,13576,5811
3,47,43,Simple,6104,14328,6571
3,48,14,Greedy,4040,10456,3345
3,48,14,Heuristic,4040,10456,3345
3,48,37,Simple,5224,13672,14080
3,48,42,Simple,5144,13400,5387
3,49,2,Simple,5704,14784,8681
3,49,29,Simple,5392,14528,14969
3,51,17,Simple,5992,14264,5869
3,51,25,Heuristic,6128,12976,4362
3,51,33,Simple,4784,14160,11748
3,51,49,Simple,5296,14312,7409
3,53,35,Simple,5344,12192,3361
3,53,35,Greedy,5344,12192,3361
3,54,9,Simple,5832,12424,3506
3,54,35,Heuristic,5568,12592,3361
3,54,46,Simple,6264,16520,5963
3,55,11,Simple,5968,13960,3618
3,55,18,Simple,6840,17216,14848
3,55,28,Simple,6784,16936,9251
3,55,38,Simple,7096,17704,9201
3,55,41,Simple,6496,16320,8635
3,57,12,Simple,7256,17800,9315
3,58,4,Simple,7512,17648,11217
3,58,9,Greedy,6624,13976,3506
3,59,16,Simple,7000,18080,10022
3,60,14,Simple,6256,15256,3345
3,60,20,Simple,7320,18328,11089
3,60,21,Simple,6664,17144,11140
3,61,8,Simple,7560,17584,5494
3,61,24,Simple,7496,18208,10168
3,61,48,Simple,7248,16368,4854
3,63,13,Simple,6384,16600,5281
3,63,44,Simple,7808,19624,10784
3,64,34,Simple,8616,20616,21192
3,65,32,Simple,8160,18776,8342
3,66,36,Simple,8896,20736,8242
3,68,7,Greedy,8168,18120,2870
3,70,7,Simple,8544,18920,2870
3,71,7,Heuristic,8752,19320,2870
3,73,9,Heuristic,9712,19976,3506
3,73,40,Simple,9456,22096,9224
3,134,30,Greedy,13120,31456,2089
3,137,30,Heuristic,13752,32656,2089
3,146,30,Simple,15568,36256,2089
4,19,45,Greedy,1144,3624,3795
4,19,45,Heuristic,1144,3624,3795
4,20,3,Greedy,1064,3688,3868
4,20,3,Heuristic,1064,3688,3868
4,20,47,Greedy,1176,3592,3772
4,20,47,Heuristic,1176,3592,3772
4,22,26,Greedy,1520,4344,4542
4,22,26,Heuristic,1520,4344,4542
4,22,27,Greedy,888,3688,3886
4,22,27,Heuristic,888,3688,3886
4,24,1,Greedy,1328,4272,4488
4,24,1,Heuristic,1328,4272,4488
4,24,31,Greedy,1280,4536,4752
4,24,31,Heuristic,1280,4536,4752
4,25,15,Greedy,1576,5040,5265
4,25,15,Heuristic,1576,5040,5265
4,25,22,Greedy,1968,4824,5049
4,25,22,Heuristic,1968,4824,5049
4,25,23,Greedy,1536,4752,4977
4,25,23,Heuristic,1536,4752,4977
4,25,38,Greedy,1672,5392,5617
4,25,38,Heuristic,1672,5392,5617
4,25,39,Greedy,1944,4896,5121
4,25,39,Heuristic,1944,4896,5121
4,25,43,Greedy,1584,4592,4817
4,25,43,Heuristic,1584,4592,4817
4,26,5,Greedy,1400,4552,4786
4,26,5,Heuristic,1400,4552,4786
4,26,29,Greedy,1816,5032,5266
4,26,29,Heuristic,1816,5032,5266
4,26,34,Greedy,1568,4544,4778
4,26,34,Heuristic,1568,4544,4778
4,26,37,Greedy,1256,4720,4954
4,26,37,Heuristic,1256,4720,4954
4,27,4,Greedy,1504,4688,4931
4,27,4,Heuristic,1504,4688,4931
4,27,20,Greedy,1376,5216,5459
4,27,20,Heuristic,1376,5216,5459
4,27,28,Greedy,1560,5048,5291
4,27,28,Heuristic,1560,5048,5291
4,28,2,Greedy,1792,5712,5964
4,28,2,Heuristic,1792,5712,5964
4,28,18,Greedy,1808,5792,6044
4,28,18,Heuristic,1808,5792,6044
4,28,42,Greedy,1864,6160,6412
4,28,42,Heuristic,1864,6160,6412
4,29,19,Greedy,1552,5224,5485
4,29,19,Heuristic,1552,5224,5485
4,29,41,Greedy,2216,5888,6149
4,29,41,Heuristic,2216,5888,6149
4,29,49,Greedy,1392,5232,5493
4,29,49,Heuristic,1392,5232,5493
4,30,6,Greedy,2208,6192,5692
4,30,6,Heuristic,2208,6192,5692
4,31,8,Greedy,1872,6400,6679
4,31,8,Heuristic,1872,6400,6679
4,31,24,Greedy,1904,6344,6623
4,31,24,Heuristic,1904,6344,6623
4,32,36,Greedy,2488,7168,7456
4,32,36,Heuristic,2488,7168,7456
4,33,0,Greedy,3080,6832,7089
4,33,12,Greedy,2624,7808,8105
4,33,12,Heuristic,2624,7808,8105
4,33,33,Greedy,1720,6400,6697
4,33,33,Heuristic,1720,6400,6697
4,33,44,Greedy,2456,7336,7633
4,33,44,Heuristic,2456,7336,7633
4,34,0,Heuristic,3280,7232,7490
4,35,16,Greedy,2864,7888,8195
4,35,16,Heuristic,2864,7888,8195
4,35,25,Greedy,3128,7344,7210
4,35,46,Greedy,2480,7328,5044
4,36,0,Simple,3576,8032,8308
4,37,17,Greedy,3216,8168,6921
4,37,17,Heuristic,3216,8168,6921
4,37,21,Greedy,2096,7312,7645
4,37,21,Heuristic,2096,7312,7645
4,37,26,Simple,4264,10344,10677
4,38,10,Greedy,3816,8376,4723
4,38,25,Heuristic,3704,8544,7210
4,38,40,Greedy,2688,7872,8214
4,38,40,Heuristic,2688,7872,8214
4,39,32,Greedy,3128,8632,8590
4,39,32,Heuristic,3128,8632,8590
4,40,10,Heuristic,4176,9176,4723
4,41,22,Simple,4680,11224,11184
4,41,46,Heuristic,3448,9728,5044
4,42,9,Greedy,2920,8632,3618
4,42,9,Heuristic,2920,8632,3618
4,42,10,Simple,4520,9976,4723
4,42,45,Simple,5408,12824,11566
4,43,25,Simple,4552,10544,7210
4,44,6,Simple,4888,11792,5692
4,45,3,Simple,5656,13688,5913
4,45,43,Simple,5056,12592,5226
4,46,15,Simple,5152,13440,6901
4,46,31,Simple,5160,13336,13750
4,46,39,Simple,5720,13296,8802
4,46,47,Simple,5984,13992,7862
4,46,48,Greedy,3648,10264,3867
4,46,48,Heuristic,3648,10264,3867
4,49,13,Greedy,3752,9904,5893
4,49,13,Heuristic,3752,9904,5893
4,50,1,Simple,6024,14672,11850
4,50,37,Simple,5280,14320,11498
4,51,49,Simple,4904,14032,8765
4,52,19,Simple,5584,14424,14892
4,52,34,Simple,6304,14944,15412
4,53,27,Simple,5864,16088,16565
4,53,29,Simple,6288,15832,10174
4,54,5,Simple,6472,15752,6013
4,54,11,Simple,5624,12400,4077
4,54,17,Simple,6536,14968,6921
4,54,41,Simple,6560,15888,9421
4,55,11,Greedy,5864,12792,4077
4,55,42,Simple,6808,16960,7230
4,56,2,Simple,6760,16912,11281
4,56,9,Simple,5584,14232,3618
4,56,12,Simple,6648,17008,9741
4,56,18,Simple,6872,16992,17496
4,56,38,Simple,7168,17792,12161
4,57,4,Simple,6912,16688,12702
4,57,23,Simple,7328,17552,18065
4,58,11,Heuristic,6464,13992,4077
4,58,35,Greedy,5224,14264,4533
4,58,35,Heuristic,5224,14264,4533
4,58,46,Simple,6528,16528,5044
4,59,21,Simple,5976,16112,12553
4,59,28,Simple,7360,17848,9381
4,61,14,Greedy,5960,14952,4180
4,61,14,Heuristic,5960,14952,4180
4,61,33,Simple,6240,17600,13241
4,63,36,Simple,8088,19568,7865
4,64,13,Simple,6632,15904,5893
4,65,7,Simple,6872,14976,2680
4,65,7,Greedy,6872,14976,2680
4,65,16,Simple,8528,19888,9422
4,66,8,Simple,8312,20400,7497
4,66,35,Simple,6624,17464,4533
4,66,40,Simple,7848,19072,8623
4,66,44,Simple,8416,20536,10087
4,67,7,Heuristic,7240,15776,2680
4,67,24,Simple,8848,20744,9895
4,68,32,Simple,8592,20232,8590
4,69,48,Simple,8064,19464,3867
4,71,14,Simple,7888,18952,4180
4,72,20,Simple,9712,23216,13230
4,117,30,Greedy,12808,28192,2346
4,120,30,Simple,13400,29392,2346
4,120,30,Heuristic,13400,29392,2346
5,21,26,Greedy,1144,3616,3805
5,21,26,Heuristic,1144,3616,3805
5,21,45,Greedy,1400,3872,4061
5,21,45,Heuristic,1400,3872,4061
5,22,23,Greedy,1256,4312,4510
5,22,23,Heuristic,1256,4312,4510
5,22,38,Greedy,1208,4656,4854
5,22,38,Heuristic,1208,4656,4854
5,23,3,Greedy,1872,4832,5039
5,23,3,Heuristic,1872,4832,5039
5,23,6,Greedy,1584,4144,4351
5,23,6,Heuristic,1584,4144,4351
5,23,15,Greedy,1504,4832,5039
5,23,15,Heuristic,1504,4832,5039
5,23,22,Greedy,1384,4400,4607
5,23,22,Heuristic,1384,4400,4607
5,23,27,Greedy,1312,3960,4167
5,23,27,Heuristic,1312,3960,4167
5,23,39,Greedy,1576,4504,4711
5,23,39,Heuristic,1576,4504,4711
5,23,42,Greedy,1408,4680,4887
5,23,42,Heuristic,1408,4680,4887
5,24,1,Greedy,1296,4624,4840
5,24,1,Heuristic,1296,4624,4840
5,24,31,Greedy,1560,4976,5192
5,24,31,Heuristic,1560,4976,5192
5,25,2,Greedy,1440,5024,5249
5,25,2,Heuristic,1440,5024,5249
5,25,5,Greedy,1384,4904,5121
5,26,5,Heuristic,1504,5304,5522
5,26,25,Greedy,2160,5040,5274
5,26,25,Heuristic,2160,5040,5274
5,26,29,Greedy,1704,4088,4322
5,26,29,Heuristic,1704,4088,4322
5,27,18,Greedy,1600,5656,5899
5,27,18,Heuristic,1600,5656,5899
5,27,34,Greedy,1720,6400,6643
5,27,34,Heuristic,1720,6400,6643
5,27,47,Greedy,2160,6424,5063
5,27,47,Heuristic,2160,6424,5063
5,28,12,Greedy,1768,4856,5108
5,28,12,Heuristic,1768,4856,5108
5,28,19,Greedy,1896,5688,5940
5,28,19,Heuristic,1896,5688,5940
5,28,20,Greedy,1688,5280,5532
5,28,20,Heuristic,1688,5280,5532
5,28,24,Greedy,1624,5240,5492
5,28,24,Heuristic,1624,5240,5492
5,28,43,Greedy,1976,5840,5306
5,28,44,Greedy,1592,5440,5692
5,28,44,Heuristic,1592,5440,5692
5,29,28,Greedy,1864,4912,5173
5,29,28,Heuristic,1864,4912,5173
5,29,37,Greedy,1768,5816,6069
5,29,37,Heuristic,1768,5816,6069
5,29,43,Heuristic,2088,6240,5306
5,30,8,Greedy,2112,5592,5862
5,30,8,Heuristic,2112,5592,5862
5,30,41,Greedy,1840,5368,5638
5,30,41,Heuristic,1840,5368,5638
5,30,49,Greedy,1504,5568,5838
5,30,49,Heuristic,1504,5568,5838
5,31,0,Greedy,2768,6936,5274
5,31,0,Heuristic,2768,6936,5274
5,31,4,Greedy,1704,5896,6175
5,31,4,Heuristic,1704,5896,6175
5,31,16,Greedy,1760,5752,6031
5,31,16,Heuristic,1760,5752,6031
5,31,33,Greedy,1624,5480,5759
5,31,33,Heuristic,1624,5480,5759
5,32,32,Greedy,1912,6328,6616
5,32,32,Heuristic,1912,6328,6616
5,34,36,Greedy,2440,6016,4774
5,34,36,Heuristic,2440,6016,4774
5,34,42,Simple,3184,9080,5705
5,35,0,Simple,3448,8536,5274
5,35,26,Simple,3392,9216,9531
5,36,6,Simple,3776,9344,5987
5,36,25,Simple,4024,9040,7319
5,37,10,Greedy,2784,8304,6319
5,37,10,Heuristic,2784,8304,6319
5,38,38,Simple,3856,11056,11398
5,38,45,Simple,4440,10672,8151
5,40,2,Simple,3960,11024,11384
5,40,17,Greedy,3248,8384,4942
5,40,17,Heuristic,3248,8384,4942
5,41,18,Simple,3968,11256,11625
5,42,20,Simple,4160,10880,11258
5,42,22,Simple,4856,12000,10333
5,42,34,Simple,4416,12400,12778
5,42,43,Simple,4520,11440,5306
5,42,46,Simple,3472,9448,4659
5,42,46,Greedy,3472,9448,4659
5,42,46,Heuristic,3472,9448,4659
