INFO,2021-02-20 18:40:38,broadcast_message,Node 3,tx,msg T5CK9,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 12,tx,msg LWG4N,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 0,tx,msg L2QQ5,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 11,tx,msg E1011,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 1,tx,msg BAS2R,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 6,tx,msg M3OIA,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 9,tx,msg VTGX1,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 13,tx,msg VO5Z3,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 8,tx,msg OLM23,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 7,tx,msg 9EXRG,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 5,tx,msg WC2ZP,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 10,tx,msg N9QJH,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 14,tx,msg ID5VZ,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 4,tx,msg 00C34,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 2,tx,msg KHAH8,broadcast_to 4
INFO,2021-02-20 18:40:38,rx_packet,Node 11,rx,msg IAM13XVO5Z3 IAM12XLWG4N 
INFO,2021-02-20 18:40:38,rx_packet,Node 8,rx,msg IAM6XM3OIA IAM7X9EXRG 
INFO,2021-02-20 18:40:38,rx_packet,Node 12,rx,msg IAM10XN9QJH IAM14XID5VZ 
INFO,2021-02-20 18:40:38,rx_packet,Node 1,rx,msg IAM3XT5CK9 IAM0XL2QQ5 
INFO,2021-02-20 18:40:38,rx_packet,Node 10,rx,msg IAM8XOLM23 IAM9XVTGX1 
INFO,2021-02-20 18:40:38,rx_packet,Node 4,rx,msg IAM3XT5CK9 IAM6XM3OIA 
INFO,2021-02-20 18:40:38,rx_packet,Node 7,rx,msg IAM9XVTGX1 IAM5XWC2ZP 
INFO,2021-02-20 18:40:38,rx_packet,Node 6,rx,msg IAM7X9EXRG IAM4X00C34 
INFO,2021-02-20 18:40:38,rx_packet,Node 14,rx,msg IAM12XLWG4N IAM13XVO5Z3 
INFO,2021-02-20 18:40:38,rx_packet,Node 9,rx,msg IAM11XE1011 IAM8XOLM23 
INFO,2021-02-20 18:40:38,rx_packet,Node 5,rx,msg IAM6XM3OIA IAM7X9EXRG 
INFO,2021-02-20 18:40:38,rx_packet,Node 3,rx,msg IAM5XWC2ZP IAM2XKHAH8 
INFO,2021-02-20 18:40:38,rx_packet,Node 13,rx,msg IAM11XE1011 IAM12XLWG4N 
INFO,2021-02-20 18:40:38,rx_packet,Node 2,rx,msg IAM1XBAS2R IAM4X00C34 
INFO,2021-02-20 18:40:38,rx_packet,Node 0,rx,msg IAM1XBAS2R IAM2XKHAH8 
INFO,2021-02-20 18:40:38,broadcast_message,Node 9,tx,msg 0RT01,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 2,tx,msg MCLPN,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 13,tx,msg 3DE2G,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 1,tx,msg BXIAB,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 4,tx,msg X88OP,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 14,tx,msg B8I62,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 6,tx,msg MXWM9,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 5,tx,msg XAMFL,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 7,tx,msg EIM30,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 3,tx,msg ZOG2D,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 10,tx,msg 9HIU2,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 11,tx,msg 1GUEK,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 8,tx,msg 4N48J,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 12,tx,msg WIDN8,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 0,tx,msg T5EZ0,broadcast_to 2
INFO,2021-02-20 18:40:38,rx_packet,Node 10,rx,msg IAM12XWIDN8 IAM8X4N48J 
INFO,2021-02-20 18:40:38,rx_packet,Node 2,rx,msg IAM4XX88OP IAM0XT5EZ0 
INFO,2021-02-20 18:40:38,rx_packet,Node 9,rx,msg IAM7XEIM30 IAM11X1GUEK 
INFO,2021-02-20 18:40:38,rx_packet,Node 13,rx,msg IAM11X1GUEK IAM14XB8I62 
INFO,2021-02-20 18:40:38,rx_packet,Node 8,rx,msg IAM10X9HIU2 IAM6XMXWM9 
INFO,2021-02-20 18:40:38,rx_packet,Node 7,rx,msg IAM8X4N48J IAM6XMXWM9 
INFO,2021-02-20 18:40:38,rx_packet,Node 4,rx,msg IAM5XXAMFL IAM3XZOG2D 
INFO,2021-02-20 18:40:38,rx_packet,Node 3,rx,msg IAM4XX88OP IAM1XBXIAB 
INFO,2021-02-20 18:40:38,rx_packet,Node 0,rx,msg IAM2XMCLPN IAM1XBXIAB 
INFO,2021-02-20 18:40:38,rx_packet,Node 1,rx,msg IAM3XZOG2D IAM0XT5EZ0 
INFO,2021-02-20 18:40:38,rx_packet,Node 12,rx,msg IAM11X1GUEK IAM13X3DE2G 
INFO,2021-02-20 18:40:38,rx_packet,Node 6,rx,msg IAM7XEIM30 IAM5XXAMFL 
INFO,2021-02-20 18:40:38,rx_packet,Node 11,rx,msg IAM10X9HIU2 IAM13X3DE2G 
INFO,2021-02-20 18:40:38,rx_packet,Node 14,rx,msg IAM13X3DE2G IAM12XWIDN8 
INFO,2021-02-20 18:40:38,rx_packet,Node 5,rx,msg IAM3XZOG2D IAM4XX88OP 
INFO,2021-02-20 18:40:38,broadcast_message,Node 7,tx,msg U9DZ8,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 13,tx,msg N4YMO,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 8,tx,msg 131BT,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 6,tx,msg PNBQX,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 9,tx,msg UNKXT,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 2,tx,msg ZETOR,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 5,tx,msg PSSCM,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 0,tx,msg XSL6M,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 1,tx,msg CTLA3,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 14,tx,msg KU449,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 4,tx,msg C7LMS,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 12,tx,msg PI2LG,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 10,tx,msg UIZJW,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 3,tx,msg VFGEX,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 11,tx,msg UBJSE,broadcast_to 4
INFO,2021-02-20 18:40:38,rx_packet,Node 2,rx,msg IAM3XVFGEX IAM1XCTLA3 
INFO,2021-02-20 18:40:38,rx_packet,Node 9,rx,msg IAM7XU9DZ8 IAM11XUBJSE 
INFO,2021-02-20 18:40:38,rx_packet,Node 0,rx,msg IAM2XZETOR IAM1XCTLA3 
INFO,2021-02-20 18:40:38,rx_packet,Node 14,rx,msg IAM13XN4YMO IAM12XPI2LG 
INFO,2021-02-20 18:40:38,rx_packet,Node 10,rx,msg IAM8X131BT IAM12XPI2LG 
INFO,2021-02-20 18:40:38,rx_packet,Node 4,rx,msg IAM2XZETOR IAM5XPSSCM 
INFO,2021-02-20 18:40:38,rx_packet,Node 8,rx,msg IAM9XUNKXT IAM10XUIZJW 
INFO,2021-02-20 18:40:38,rx_packet,Node 13,rx,msg IAM11XUBJSE IAM14XKU449 
INFO,2021-02-20 18:40:38,rx_packet,Node 11,rx,msg IAM9XUNKXT IAM13XN4YMO 
INFO,2021-02-20 18:40:38,rx_packet,Node 7,rx,msg IAM5XPSSCM IAM9XUNKXT 
INFO,2021-02-20 18:40:38,rx_packet,Node 3,rx,msg IAM2XZETOR IAM5XPSSCM 
INFO,2021-02-20 18:40:38,rx_packet,Node 12,rx,msg IAM10XUIZJW IAM13XN4YMO 
INFO,2021-02-20 18:40:38,rx_packet,Node 6,rx,msg IAM4XC7LMS IAM8X131BT 
INFO,2021-02-20 18:40:38,rx_packet,Node 1,rx,msg IAM0XXSL6M IAM3XVFGEX 
INFO,2021-02-20 18:40:38,rx_packet,Node 5,rx,msg IAM7XU9DZ8 IAM6XPNBQX 
INFO,2021-02-20 18:40:38,broadcast_message,Node 3,tx,msg FZHBC,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 12,tx,msg UCGBT,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 10,tx,msg 6DQMY,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 7,tx,msg 83V1M,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 14,tx,msg 3QO0O,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 9,tx,msg 9JAN8,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 13,tx,msg JK0RQ,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 5,tx,msg VZ0EL,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 1,tx,msg 6WMBC,broadcast_to 3
INFO,2021-02-20 18:40:38,broadcast_message,Node 2,tx,msg 1MXP0,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 8,tx,msg 1XKEH,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 11,tx,msg X9R5O,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 4,tx,msg EZ2J3,broadcast_to 4
INFO,2021-02-20 18:40:38,broadcast_message,Node 0,tx,msg V2UFE,broadcast_to 2
INFO,2021-02-20 18:40:38,broadcast_message,Node 6,tx,msg 3ZJ4K,broadcast_to 4
INFO,2021-02-20 18:40:38,rx_packet,Node 1,rx,msg IAM0XV2UFE IAM2X1MXP0 
INFO,2021-02-20 18:40:38,rx_packet,Node 7,rx,msg IAM9X9JAN8 IAM6X3ZJ4K 
INFO,2021-02-20 18:40:38,rx_packet,Node 2,rx,msg IAM0XV2UFE IAM3XFZHBC 
INFO,2021-02-20 18:40:38,rx_packet,Node 11,rx,msg IAM12XUCGBT IAM13XJK0RQ 
INFO,2021-02-20 18:40:38,rx_packet,Node 0,rx,msg IAM1X6WMBC IAM2X1MXP0 
INFO,2021-02-20 18:40:38,rx_packet,Node 14,rx,msg IAM12XUCGBT IAM13XJK0RQ 
INFO,2021-02-20 18:40:38,rx_packet,Node 6,rx,msg IAM8X1XKEH IAM7X83V1M 
INFO,2021-02-20 18:40:38,rx_packet,Node 12,rx,msg IAM11XX9R5O IAM14X3QO0O 
INFO,2021-02-20 18:40:38,rx_packet,Node 13,rx,msg IAM11XX9R5O IAM12XUCGBT 
INFO,2021-02-20 18:40:38,rx_packet,Node 8,rx,msg IAM9X9JAN8 IAM10X6DQMY 
INFO,2021-02-20 18:40:38,rx_packet,Node 3,rx,msg IAM1X6WMBC IAM2X1MXP0 
INFO,2021-02-20 18:40:38,rx_packet,Node 4,rx,msg IAM3XFZHBC IAM6X3ZJ4K 
INFO,2021-02-20 18:40:38,rx_packet,Node 5,rx,msg IAM3XFZHBC IAM4XEZ2J3 
INFO,2021-02-20 18:40:38,rx_packet,Node 9,rx,msg IAM11XX9R5O IAM10X6DQMY 
