Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
2,48,36,Simple,5496,12728,9070
2,48,42,Simple,6184,15080,8559
2,48,45,Simple,4640,11776,12208
2,49,26,Simple,5736,13128,5886
2,49,38,Simple,5896,15088,10621
2,50,10,Simple,5848,15168,15618
2,50,14,Heuristic,5160,12416,7308
2,52,22,Simple,6656,16208,15858
2,54,4,Simple,6616,15112,13954
2,54,14,Simple,5848,14016,7308
2,58,31,Simple,8048,18616,8095
2,61,47,Simple,6288,14192,4391
2,68,47,Greedy,7536,16936,4391
2,76,47,Heuristic,9312,20136,4391
2,99,25,Greedy,8864,21216,3643
2,104,25,Heuristic,9728,23216,3643
2,107,25,Simple,10304,24416,3643
2,116,2,Greedy,12888,26952,2088
2,118,2,Simple,13304,27752,2088
2,132,2,Heuristic,16216,33352,2088
3,19,38,Greedy,784,3400,3571
3,19,38,Heuristic,784,3400,3571
3,19,42,Greedy,1000,3648,3819
3,19,42,Heuristic,1000,3648,3819
3,20,0,Greedy,1280,3792,3972
3,20,0,Heuristic,1280,3792,3972
3,20,5,Greedy,1152,4128,4308
3,20,5,Heuristic,1152,4128,4308
3,20,29,Greedy,1064,3720,3900
3,20,29,Heuristic,1064,3720,3900
3,20,34,Greedy,1208,3912,4092
3,20,34,Heuristic,1208,3912,4092
3,21,12,Greedy,1184,3880,4069
3,21,12,Heuristic,1184,3880,4069
3,21,19,Greedy,1408,4232,4421
3,21,19,Heuristic,1408,4232,4421
3,21,20,Greedy,1328,4048,4237
3,21,20,Heuristic,1328,4048,4237
3,21,32,Greedy,1256,3936,4125
3,21,32,Heuristic,1256,3936,4125
3,21,39,Greedy,1152,3824,4013
3,21,39,Heuristic,1152,3824,4013
3,22,9,Greedy,1360,4128,4326
3,22,9,Heuristic,1360,4128,4326
3,22,17,Greedy,1312,4304,4502
3,22,17,Heuristic,1312,4304,4502
3,22,24,Greedy,1728,4320,4518
3,22,24,Heuristic,1728,4320,4518
3,22,27,Greedy,1320,4328,4526
3,22,27,Heuristic,1320,4328,4526
3,22,41,Greedy,1152,3944,4142
3,22,41,Heuristic,1152,3944,4142
3,23,10,Greedy,1248,4424,4631
3,23,10,Heuristic,1248,4424,4631
3,23,18,Greedy,1360,4512,4719
3,23,18,Heuristic,1360,4512,4719
3,23,23,Greedy,1752,4776,4983
3,23,23,Heuristic,1752,4776,4983
3,23,31,Greedy,1232,3976,4183
3,23,31,Heuristic,1232,3976,4183
3,23,40,Greedy,1720,4768,4574
3,23,40,Heuristic,1720,4768,4574
3,23,44,Greedy,1440,4400,4607
3,23,44,Heuristic,1440,4400,4607
3,23,49,Greedy,1496,4504,4711
3,23,49,Heuristic,1496,4504,4711
3,24,22,Greedy,1344,4952,5168
3,24,22,Heuristic,1344,4952,5168
3,24,37,Greedy,1368,4424,4640
3,24,37,Heuristic,1368,4424,4640
3,25,21,Greedy,1720,4576,4801
3,25,21,Heuristic,1720,4576,4801
3,26,1,Greedy,1848,5232,5081
3,26,1,Heuristic,1848,5232,5081
3,26,3,Greedy,1488,4688,4922
3,26,15,Greedy,1872,4736,4970
3,26,15,Heuristic,1872,4736,4970
3,26,35,Greedy,1584,4728,4962
3,26,35,Heuristic,1584,4728,4962
3,26,36,Greedy,1688,4944,5178
3,26,36,Heuristic,1688,4944,5178
3,27,3,Heuristic,1656,5088,5323
3,27,26,Greedy,1992,5952,6195
3,27,26,Heuristic,1992,5952,6195
3,28,6,Greedy,2136,6176,4503
3,28,6,Heuristic,2136,6176,4503
3,28,7,Greedy,1632,5256,5508
3,28,7,Heuristic,1632,5256,5508
3,28,45,Greedy,1560,5248,5500
3,28,45,Heuristic,1560,5248,5500
3,29,40,Simple,2744,7168,4574
3,30,0,Simple,3136,7792,8062
3,30,29,Simple,2712,7720,6354
3,30,46,Greedy,2312,6984,6059
3,30,46,Heuristic,2312,6984,6059
3,31,4,Greedy,2296,6800,7071
3,31,4,Heuristic,2296,6800,7071
3,32,13,Greedy,2368,6560,6848
3,32,13,Heuristic,2368,6560,6848
3,33,5,Simple,3408,9328,9625
3,33,20,Simple,3328,8848,8327
3,33,32,Simple,3352,8736,6170
3,33,44,Simple,3360,8400,6652
3,34,12,Simple,3456,9080,8159
3,34,33,Greedy,2680,7232,6664
3,34,42,Simple,3304,9648,7500
3,35,18,Simple,3432,9312,9627
3,35,30,Simple,3160,8824,4607
3,35,30,Greedy,3160,8824,4607
3,35,30,Heuristic,3160,8824,4607
3,35,39,Simple,3360,9424,9739
3,36,6,Simple,3696,9376,4503
3,36,19,Simple,3952,10232,10147
3,36,23,Simple,4352,9976,4983
3,36,31,Simple,3432,9176,6228
3,36,43,Greedy,3216,7712,4619
3,36,49,Simple,3920,9704,4711
3,37,9,Simple,4160,10128,10461
3,38,15,Simple,4056,9536,9878
3,38,34,Simple,4592,11112,10227
3,38,36,Simple,3904,9744,10086
3,38,43,Heuristic,3560,8512,4619
3,39,7,Simple,3528,9656,10007
3,39,35,Simple,3856,9928,10279
3,39,41,Simple,4264,10744,8232
3,40,1,Simple,4440,10832,5081
3,40,16,Greedy,2848,8128,8488
3,40,16,Heuristic,2848,8128,8488
3,40,24,Simple,5128,11520,4927
3,41,11,Simple,4296,8968,3962
3,41,17,Simple,4896,11904,12273
3,41,21,Simple,4840,10976,5210
3,41,27,Simple,4680,11928,12297
3,41,37,Simple,4232,11224,11593
3,42,13,Simple,4016,10560,10938
3,42,33,Heuristic,4288,10432,6664
3,43,8,Greedy,2592,8008,8395
3,43,8,Heuristic,2592,8008,8395
3,43,33,Simple,4464,10832,6664
3,44,28,Greedy,4208,9872,10220
3,44,28,Heuristic,4208,9872,10220
3,44,48,Greedy,3496,8472,8868
3,44,48,Heuristic,3496,8472,8868
3,45,10,Simple,4760,13224,13629
3,45,22,Simple,4760,13352,13757
3,46,4,Simple,5104,12800,13206
3,46,38,Simple,5000,14200,8070
3,46,43,Simple,5192,11712,4619
3,46,45,Simple,4344,12448,12862
3,46,46,Simple,5248,13384,6059
3,47,3,Simple,5032,13088,13503
3,47,28,Simple,4832,11072,10220
3,48,14,Greedy,4168,10272,4927
3,48,14,Heuristic,4168,10272,4927
3,48,26,Simple,5712,14352,7422
3,49,11,Greedy,5816,12056,3962
3,49,11,Heuristic,5816,12056,3962
3,49,47,Greedy,4472,10960,4028
3,49,48,Simple,4504,10472,8868
3,51,16,Simple,4912,12528,9715
3,53,14,Simple,5104,12272,4927
3,55,8,Simple,4696,12808,8804
3,58,47,Simple,6120,14560,4028
3,58,47,Heuristic,6120,14560,4028
3,96,25,Greedy,9184,22112,2620
3,104,25,Simple,10672,25312,2620
3,105,25,Heuristic,10880,25712,2620
3,119,2,Simple,12952,26784,1615
3,119,2,Greedy,12952,26784,1615
3,144,2,Heuristic,17760,36784,1615
4,20,0,Greedy,1472,4080,4260
4,20,0,Heuristic,1472,4080,4260
4,20,42,Greedy,1248,4032,4212
4,20,42,Heuristic,1248,4032,4212
4,22,20,Greedy,1416,4368,4566
4,22,20,Heuristic,1416,4368,4566
4,22,24,Greedy,1640,4088,4286
4,22,24,Heuristic,1640,4088,4286
4,22,29,Greedy,1536,4432,4630
4,22,29,Heuristic,1536,4432,4630
4,22,32,Greedy,1368,4200,4398
4,22,32,Heuristic,1368,4200,4398
4,22,44,Greedy,1368,4408,4606
4,22,44,Heuristic,1368,4408,4606
4,23,5,Greedy,1664,4600,4807
4,23,5,Heuristic,1664,4600,4807
4,23,15,Greedy,1600,4560,4767
4,23,15,Heuristic,1600,4560,4767
4,23,23,Greedy,1880,4840,5047
4,23,23,Heuristic,1880,4840,5047
4,23,30,Greedy,1656,4488,4695
4,23,30,Heuristic,1656,4488,4695
4,23,39,Greedy,1688,4576,4783
4,23,39,Heuristic,1688,4576,4783
4,23,40,Greedy,1632,4400,4607
4,23,40,Heuristic,1632,4400,4607
4,23,49,Greedy,1736,4440,4647
4,23,49,Heuristic,1736,4440,4647
4,24,6,Greedy,1632,4696,4912
4,24,6,Heuristic,1632,4696,4912
4,24,9,Greedy,1664,4792,5008
4,24,9,Heuristic,1664,4792,5008
4,24,17,Greedy,1640,4688,4904
4,24,17,Heuristic,1640,4688,4904
4,24,27,Greedy,1504,4440,4656
4,24,27,Heuristic,1504,4440,4656
4,24,34,Greedy,1752,4880,5096
4,24,34,Heuristic,1752,4880,5096
4,25,3,Greedy,1592,4760,4985
4,25,3,Heuristic,1592,4760,4985
4,25,12,Greedy,1464,5224,5449
4,25,12,Heuristic,1464,5224,5449
4,25,38,Greedy,1528,4920,5145
4,25,38,Heuristic,1528,4920,5145
4,26,7,Greedy,1824,5080,5314
4,26,7,Heuristic,1824,5080,5314
4,26,31,Greedy,1624,5584,5818
4,26,31,Heuristic,1624,5584,5818
4,27,18,Greedy,2136,5568,4640
4,27,35,Greedy,1576,5344,5587
4,27,35,Heuristic,1576,5344,5587
4,27,37,Greedy,1864,5088,5331
4,27,37,Heuristic,1864,5088,5331
4,27,41,Greedy,1544,5136,5379
4,27,41,Heuristic,1544,5136,5379
4,28,4,Greedy,1960,5496,5748
4,28,4,Heuristic,1960,5496,5748
4,28,10,Greedy,2184,6072,6324
4,28,10,Heuristic,2184,6072,6324
4,28,21,Greedy,1720,5776,6028
4,28,21,Heuristic,1720,5776,6028
4,29,18,Heuristic,2504,6368,4640
4,31,19,Greedy,2904,6976,4648
4,31,19,Heuristic,2904,6976,4648
4,32,13,Greedy,2192,6344,6632
4,32,13,Heuristic,2192,6344,6632
4,32,33,Greedy,2608,6560,6832
4,33,45,Greedy,2024,6264,6561
4,33,45,Heuristic,2024,6264,6561
4,34,1,Greedy,2880,8656,6556
4,34,1,Heuristic,2880,8656,6556
4,34,22,Greedy,3120,7008,7314
4,34,22,Heuristic,3120,7008,7314
4,34,28,Greedy,2352,6744,7050
4,34,28,Heuristic,2352,6744,7050
4,34,33,Heuristic,3008,7360,6832
4,35,26,Greedy,2688,7608,7923
4,35,26,Heuristic,2688,7608,7923
4,35,46,Greedy,2600,7296,7611
4,35,46,Heuristic,2600,7296,7611
4,36,23,Simple,4216,10040,8319
4,37,5,Simple,4216,10200,9306
4,37,11,Greedy,3080,8848,5427
4,37,11,Heuristic,3080,8848,5427
4,37,19,Simple,3960,9376,4648
4,37,20,Simple,3960,10368,7020
4,38,0,Simple,4752,11280,8759
4,38,12,Simple,3712,10424,10766
4,38,24,Simple,4520,10488,4695
4,38,32,Simple,4024,10600,10942
4,38,49,Simple,4552,10440,7919
4,39,6,Simple,4208,10696,6957
4,39,9,Simple,4088,10792,11143
4,39,18,Simple,4280,10368,4640
4,39,31,Simple,3960,10784,6227
4,39,34,Simple,4296,10880,7959
4,39,43,Greedy,3728,8544,3865
4,39,43,Heuristic,3728,8544,3865
4,39,44,Simple,4280,11208,5833
4,40,30,Simple,4880,11288,7967
4,40,36,Greedy,2984,7928,8288
4,40,36,Heuristic,2984,7928,8288
4,40,39,Simple,4744,11376,11327
4,41,14,Greedy,3720,8944,6642
4,41,14,Heuristic,3720,8944,6642
4,43,3,Simple,4728,11960,12347
4,43,29,Simple,5288,12832,9538
4,43,35,Simple,4584,11744,9677
4,44,1,Simple,4928,12656,6556
4,44,43,Simple,4856,10544,3865
4,44,47,Greedy,3744,9944,3994
4,44,47,Heuristic,3744,9944,3994
4,44,48,Greedy,3264,8832,9204
4,45,48,Heuristic,3376,9232,9597
4,46,7,Simple,5504,13080,12676
4,46,36,Simple,4040,10328,10742
4,48,8,Greedy,3288,9520,9896
4,48,37,Simple,5704,13488,8194
4,48,40,Simple,6512,14400,5016
4,48,41,Simple,5264,13536,8242
4,48,42,Simple,6456,15232,9938
4,49,8,Heuristic,3480,9920,10297
4,49,13,Simple,5592,13144,7450
4,50,16,Greedy,3224,9368,9417
4,50,21,Simple,5752,14576,8482
4,50,33,Simple,6128,13760,6832
4,50,38,Simple,6208,14920,9235
4,50,45,Simple,5112,13064,13514
4,51,4,Simple,6496,14696,11065
4,51,16,Heuristic,3384,9768,9417
4,51,17,Simple,6880,15488,8994
4,52,10,Simple,6696,15672,16140
4,52,27,Simple,6840,15640,9973
4,53,14,Simple,6248,13744,6642
4,53,26,Simple,6200,14808,7923
4,53,46,Simple,6152,14496,7611
4,54,11,Simple,6240,15648,5427
4,54,15,Simple,7080,16960,10493
4,54,22,Simple,6952,15008,10177
4,54,48,Simple,5096,12832,11233
4,56,8,Simple,4752,12720,11115
4,56,28,Simple,6608,15544,11549
4,56,47,Simple,5944,14744,3994
4,59,16,Simple,4800,12968,9417
4,90,25,Greedy,10008,21000,3625
4,91,25,Simple,10240,21400,3625
4,105,2,Greedy,10480,23248,2756
4,106,25,Heuristic,13104,27400,3625
4,109,2,Simple,11272,24848,2756
4,121,2,Heuristic,13640,29648,2756
5,19,42,Greedy,1048,3600,3771
5,19,42,Heuristic,1048,3600,3771
5,20,12,Greedy,1000,3456,3636
5,20,12,Heuristic,1000,3456,3636
5,20,19,Greedy,1408,3768,3948
5,20,19,Heuristic,1408,3768,3948
5,20,32,Greedy,912,3504,3684
5,20,32,Heuristic,912,3504,3684
5,20,49,Greedy,1344,3992,4172
5,20,49,Heuristic,1344,3992,4172
5,21,0,Greedy,1696,4344,4533
5,21,0,Heuristic,1696,4344,4533
5,21,17,Greedy,1272,3816,4005
5,21,17,Heuristic,1272,3816,4005
5,21,27,Greedy,1296,3872,4061
5,21,27,Heuristic,1296,3872,4061
5,21,29,Greedy,1392,4272,4461
5,21,29,Heuristic,1392,4272,4461
5,21,34,Greedy,1352,4456,4645
5,21,34,Heuristic,1352,4456,4645
5,22,5,Greedy,1320,4176,4374
5,22,5,Heuristic,1320,4176,4374
5,22,10,Greedy,952,4264,4462
5,22,10,Heuristic,952,4264,4462
5,22,20,Greedy,1208,4176,4374
5,22,20,Heuristic,1208,4176,4374
5,22,23,Greedy,1664,4568,4766
5,22,23,Heuristic,1664,4568,4766
5,23,1,Greedy,1400,4456,4663
5,23,1,Heuristic,1400,4456,4663
5,23,18,Greedy,1536,4632,4839
5,23,18,Heuristic,1536,4632,4839
5,23,38,Greedy,1104,4288,4495
5,23,38,Heuristic,1104,4288,4495
5,23,41,Greedy,1232,4488,4695
5,23,41,Heuristic,1232,4488,4695
5,24,9,Greedy,1856,5160,5376
5,24,9,Heuristic,1856,5160,5376
5,24,21,Greedy,1536,4336,4552
5,24,21,Heuristic,1536,4336,4552
5,24,24,Greedy,1544,5016,5232
5,24,24,Heuristic,1544,5016,5232
5,25,22,Greedy,1408,5136,5361
5,25,22,Heuristic,1408,5136,5361
5,25,44,Greedy,1632,5280,5505
5,25,44,Heuristic,1632,5280,5505
5,26,35,Greedy,1672,4976,5210
5,26,35,Heuristic,1672,4976,5210
5,27,7,Greedy,1672,5240,5483
5,27,7,Heuristic,1672,5240,5483
5,27,31,Greedy,1872,5440,5683
5,27,31,Heuristic,1872,5440,5683
5,28,3,Greedy,2304,6200,6452
5,28,3,Heuristic,2304,6200,6452
5,28,6,Greedy,2128,5960,5017
5,28,6,Heuristic,2128,5960,5017
5,28,13,Greedy,1792,5448,5700
5,28,13,Heuristic,1792,5448,5700
5,28,26,Greedy,1584,5632,5884
5,28,26,Heuristic,1584,5632,5884
5,28,28,Greedy,1808,5648,5900
5,28,28,Heuristic,1808,5648,5900
5,29,15,Greedy,2240,5704,5965
5,29,15,Heuristic,2240,5704,5965
5,30,39,Greedy,3032,7192,7462
5,30,39,Heuristic,3032,7192,7462
5,31,4,Greedy,2080,6456,6735
5,31,4,Heuristic,2080,6456,6735
5,31,43,Greedy,2848,6696,6582
5,31,43,Heuristic,2848,6696,6582
5,31,45,Greedy,1760,6304,6583
5,32,37,Greedy,2504,6976,5716
5,32,37,Heuristic,2504,6976,5716
5,32,45,Heuristic,1920,6704,6984
5,32,49,Simple,3280,8792,4990
5,33,33,Greedy,2432,6360,4772
5,33,33,Heuristic,2432,6360,4772
5,33,46,Greedy,2824,6688,5044
5,34,0,Simple,4192,9544,9850
5,34,36,Greedy,2616,7056,7338
5,34,36,Heuristic,2616,7056,7338
5,34,46,Heuristic,3000,7088,5044
5,35,30,Greedy,3848,8552,4383
5,35,48,Greedy,2472,6888,7179
5,36,6,Simple,3632,9160,5017
5,36,29,Simple,4064,10272,10596
5,36,40,Greedy,3320,8240,4248
5,36,48,Heuristic,2608,7288,7580
5,37,5,Simple,3952,10176,8873
5,37,30,Heuristic,4208,9352,4383
5,38,11,Greedy,3768,8240,5213
5,38,11,Heuristic,3768,8240,5213
5,38,40,Simple,3728,9040,4248
5,38,40,Heuristic,3728,9040,4248
