Generation,Round,Node,simple_AoD,greedy_AoD,heuristic_AoD,simple_rank,greedy_rank,heuristic_rank
1.0,25.0,50.0,48.12,52.92,52.92,29.54,43.84,43.84
2.0,25.0,50.0,45.16,58.76,58.76,28.76,43.68,43.68
3.0,25.0,50.0,49.12,63.48,63.48,31.22,44.44,44.44
