Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
2,17,27,Heuristic,1080,3472,3625
2,17,28,Greedy,1248,3152,3305
2,17,28,Heuristic,1248,3152,3305
2,17,29,Greedy,1136,3392,3545
2,17,29,Heuristic,1136,3392,3545
2,17,47,Greedy,1304,3400,3553
2,17,47,Heuristic,1304,3400,3553
2,18,1,Greedy,1328,3240,3402
2,18,1,Heuristic,1328,3240,3402
2,18,11,Greedy,1200,3728,3890
2,18,11,Heuristic,1200,3728,3890
2,18,25,Greedy,1200,3608,3770
2,18,25,Heuristic,1200,3608,3770
2,18,36,Greedy,1072,3592,3754
2,18,36,Heuristic,1072,3592,3754
2,18,40,Greedy,1136,3520,3682
2,18,40,Heuristic,1136,3520,3682
2,18,45,Greedy,1368,3600,3762
2,18,45,Heuristic,1368,3600,3762
2,19,12,Greedy,1136,3792,3963
2,19,12,Heuristic,1136,3792,3963
2,19,18,Greedy,1136,3304,3475
2,19,18,Heuristic,1136,3304,3475
2,19,20,Greedy,1024,3792,3963
2,19,20,Heuristic,1024,3792,3963
2,19,26,Greedy,1160,3480,3651
2,19,26,Heuristic,1160,3480,3651
2,19,33,Greedy,1480,3936,4107
2,19,33,Heuristic,1480,3936,4107
2,20,15,Greedy,1656,4592,4772
2,20,15,Heuristic,1656,4592,4772
2,20,17,Greedy,1720,4112,4292
2,20,17,Heuristic,1720,4112,4292
2,21,3,Greedy,1656,4200,4389
2,21,3,Heuristic,1656,4200,4389
2,22,2,Greedy,1560,4368,4566
2,22,2,Heuristic,1560,4368,4566
2,22,5,Greedy,1688,4592,4790
2,22,5,Heuristic,1688,4592,4790
2,22,42,Greedy,1600,4608,4806
2,22,42,Heuristic,1600,4608,4806
2,22,43,Greedy,1704,5176,5374
2,22,43,Heuristic,1704,5176,5374
2,22,46,Greedy,1232,4312,4510
2,22,46,Heuristic,1232,4312,4510
2,23,20,Simple,1696,5392,5599
2,23,22,Greedy,1504,4536,4743
2,23,22,Heuristic,1504,4536,4743
2,23,44,Greedy,1640,4608,4815
2,23,44,Heuristic,1640,4608,4815
2,24,0,Greedy,1912,5160,5376
2,24,0,Heuristic,1912,5160,5376
2,24,7,Greedy,2304,6160,6376
2,24,7,Heuristic,2304,6160,6376
2,24,17,Simple,2544,5712,5928
2,24,27,Simple,2320,6272,6488
2,24,29,Simple,2304,6192,6408
2,25,5,Simple,2296,5792,6017
2,25,36,Simple,2384,6392,6617
2,25,40,Simple,2288,6320,6545
2,26,9,Simple,2624,6752,6986
2,26,11,Simple,2536,6928,7162
2,26,33,Simple,2776,6736,6970
2,26,41,Greedy,2416,6056,6290
2,26,41,Heuristic,2416,6056,6290
2,27,8,Greedy,1840,5944,6187
2,27,8,Heuristic,1840,5944,6187
2,27,25,Simple,2800,7208,7451
2,27,41,Simple,2600,6456,6699
2,28,3,Simple,2968,7000,7252
2,28,13,Greedy,2384,6152,6404
2,28,13,Heuristic,2384,6152,6404
2,28,28,Simple,3160,7552,7804
2,29,0,Simple,2984,7160,7421
2,29,2,Simple,2848,7168,7429
2,29,4,Simple,3320,8176,8437
2,29,6,Greedy,2784,6520,4182
2,29,6,Heuristic,2784,6520,4182
2,29,15,Simple,3392,8192,8453
2,29,21,Greedy,2728,7016,3764
2,29,21,Heuristic,2728,7016,3764
2,29,43,Simple,3040,7976,8237
2,30,1,Simple,3640,8040,8310
2,30,10,Greedy,2480,6440,6710
2,30,10,Heuristic,2480,6440,6710
2,30,38,Greedy,2864,6848,7078
2,31,10,Simple,2696,6840,7119
2,31,22,Simple,2960,7736,8015
2,31,30,Greedy,2608,6200,6078
2,31,47,Simple,3936,9000,9279
2,32,18,Simple,3480,8504,8792
2,32,32,Simple,3000,6936,4392
2,32,38,Heuristic,3184,7648,7880
2,32,42,Simple,3488,8608,7669
2,32,45,Simple,3944,9200,7034
2,32,49,Simple,3984,9624,7458
2,33,6,Simple,3584,8120,4182
2,33,24,Simple,3240,7968,4206
2,33,26,Simple,3592,9080,9377
2,33,32,Greedy,3216,7328,4392
2,33,35,Simple,4264,9704,6320
2,34,7,Simple,4200,10160,9648
2,34,19,Simple,4264,10280,6496
2,34,30,Simple,3128,7400,6078
2,34,30,Heuristic,3128,7400,6078
2,34,32,Heuristic,3448,7728,4392
2,34,39,Greedy,3032,6968,7178
2,34,46,Simple,3384,9112,4919
2,35,12,Simple,4048,10192,7235
2,35,21,Simple,3808,9416,3764
2,36,24,Greedy,3888,9120,4206
2,36,24,Heuristic,3888,9120,4206
2,36,39,Simple,3416,7768,7964
2,37,13,Simple,4176,9752,10085
2,37,38,Simple,4144,9648,9925
2,37,39,Heuristic,3528,8168,8365
2,38,23,Heuristic,3488,8640,9014
2,38,34,Simple,3784,8944,6864
2,38,34,Greedy,3784,8944,6864
2,38,48,Greedy,3248,8488,4795
2,38,48,Heuristic,3248,8488,4795
2,39,8,Simple,3896,10744,10686
2,39,14,Simple,5080,12072,12423
2,39,23,Greedy,3688,9032,9423
2,39,44,Simple,4592,11008,10950
2,40,16,Simple,5048,12376,11918
2,41,34,Heuristic,4296,10144,6864
2,42,48,Simple,4016,10088,4795
2,43,23,Simple,4432,10632,11059
2,43,31,Greedy,3808,9240,7718
2,46,31,Heuristic,4376,10440,7718
2,48,31,Simple,4808,11240,7718
2,59,37,Greedy,5776,13728,3964
2,64,37,Simple,6688,15728,3964
2,72,37,Heuristic,8344,18928,3964
3,16,26,Greedy,672,2792,2936
3,16,26,Heuristic,672,2792,2936
3,16,28,Greedy,1144,3208,3352
3,16,28,Heuristic,1144,3208,3352
3,16,36,Greedy,904,3352,3496
3,16,36,Heuristic,904,3352,3496
3,16,49,Greedy,944,3112,3256
3,16,49,Heuristic,944,3112,3256
3,17,27,Greedy,1080,3264,3417
3,17,27,Heuristic,1080,3264,3417
3,17,33,Greedy,1088,3392,3545
3,17,33,Heuristic,1088,3392,3545
3,17,45,Greedy,1112,3600,3753
3,17,45,Heuristic,1112,3600,3753
3,18,4,Greedy,1168,3384,3546
3,18,4,Heuristic,1168,3384,3546
3,18,11,Greedy,1088,3864,4026
3,18,11,Heuristic,1088,3864,4026
3,18,16,Greedy,888,3016,3178
3,18,16,Heuristic,888,3016,3178
3,18,17,Greedy,1264,3544,3706
3,18,17,Heuristic,1264,3544,3706
3,18,19,Greedy,1248,3752,3914
3,18,19,Heuristic,1248,3752,3914
3,18,25,Greedy,1232,3568,3730
3,18,25,Heuristic,1232,3568,3730
3,18,47,Greedy,1208,3512,3674
3,18,47,Heuristic,1208,3512,3674
3,19,3,Greedy,1128,3536,3707
3,19,3,Heuristic,1128,3536,3707
3,19,7,Greedy,1496,3936,4107
3,19,7,Heuristic,1496,3936,4107
3,19,15,Greedy,1288,3824,3995
3,19,15,Heuristic,1288,3824,3995
3,19,20,Greedy,1288,3888,4059
3,19,20,Heuristic,1288,3888,4059
3,19,35,Greedy,1304,4104,4275
3,19,35,Heuristic,1304,4104,4275
3,19,46,Greedy,1280,3648,3819
3,19,46,Heuristic,1280,3648,3819
3,20,29,Greedy,1720,4864,4643
3,20,29,Heuristic,1720,4864,4643
3,21,40,Greedy,1712,4304,4493
3,21,40,Heuristic,1712,4304,4493
3,22,0,Greedy,1760,4528,4726
3,22,0,Heuristic,1760,4528,4726
3,22,1,Greedy,1768,4448,4646
3,22,1,Heuristic,1768,4448,4646
3,22,2,Greedy,1632,4432,4630
3,22,2,Heuristic,1632,4432,4630
3,22,14,Greedy,1552,4168,4366
3,22,14,Heuristic,1552,4168,4366
3,22,43,Greedy,1488,4976,5174
3,22,43,Heuristic,1488,4976,5174
3,23,5,Greedy,1880,5072,5279
3,23,5,Heuristic,1880,5072,5279
3,23,36,Simple,2160,6152,6359
3,24,9,Greedy,2000,5512,5728
3,24,9,Heuristic,2000,5512,5728
3,24,10,Greedy,1584,4848,5064
3,24,10,Heuristic,1584,4848,5064
3,24,18,Greedy,1752,4752,4968
3,24,18,Heuristic,1752,4752,4968
3,24,29,Simple,2464,6464,4643
3,24,30,Greedy,1576,5000,5216
3,24,30,Heuristic,1576,5000,5216
3,24,33,Simple,2320,6192,6408
3,25,12,Greedy,2056,5144,5369
3,25,12,Heuristic,2056,5144,5369
3,25,41,Greedy,1888,5904,6129
3,25,41,Heuristic,1888,5904,6129
3,25,44,Greedy,1648,4912,5137
3,25,44,Heuristic,1648,4912,5137
3,25,49,Simple,2480,6712,6937
3,26,0,Simple,2520,6128,6362
3,26,32,Greedy,2096,5792,5224
3,26,42,Greedy,2008,5776,6010
3,26,42,Heuristic,2008,5776,6010
3,27,21,Greedy,2288,5696,4768
3,27,21,Heuristic,2288,5696,4768
3,27,27,Simple,2768,7264,7507
3,27,32,Heuristic,2280,6192,5224
3,27,45,Simple,2672,7600,7025
3,27,47,Simple,2568,7112,7355
3,28,15,Simple,2800,7424,7676
3,28,25,Simple,3032,7568,7820
3,29,9,Simple,2888,7512,6955
3,30,1,Simple,3096,7648,7918
3,30,5,Simple,3144,7872,6097
3,30,17,Simple,3384,8344,7387
3,30,21,Simple,2896,6896,4768
3,30,22,Greedy,2576,6888,4928
3,30,22,Heuristic,2576,6888,4928
3,30,38,Simple,2776,6736,6998
3,30,38,Greedy,2776,6736,6998
3,30,39,Greedy,2512,6840,7110
3,30,39,Heuristic,2512,6840,7110
3,30,40,Simple,3208,7904,6947
3,31,7,Simple,3696,8736,9015
3,31,16,Simple,3416,8216,8495
3,31,32,Simple,3096,7792,5224
3,31,38,Heuristic,2992,7136,7399
3,32,8,Greedy,2664,7336,7624
3,32,8,Heuristic,2664,7336,7624
3,32,14,Simple,3280,8168,8456
3,32,19,Simple,3968,9352,5959
3,32,34,Greedy,3128,8072,7943
3,32,35,Simple,3480,9304,5502
3,32,41,Simple,3160,8704,8992
3,32,43,Simple,2928,8976,8446
3,33,4,Simple,4032,9384,9681
3,33,11,Simple,3832,9864,10161
3,33,23,Greedy,2648,7928,8225
3,33,23,Heuristic,2648,7928,8225
3,33,24,Simple,3408,8216,4430
3,33,24,Greedy,3408,8216,4430
3,33,24,Heuristic,3408,8216,4430
3,33,28,Simple,4336,10008,10305
3,34,3,Simple,3776,9536,9842
3,34,20,Simple,4160,9888,7331
3,34,42,Simple,3512,8976,9282
3,35,12,Simple,3776,9144,8232
3,35,34,Heuristic,3648,9272,7943
3,36,46,Simple,4360,10448,8318
3,37,6,Greedy,3504,8824,5042
3,37,6,Heuristic,3504,8824,5042
3,37,8,Simple,3704,9336,9669
3,37,18,Simple,4160,9952,10285
3,37,34,Simple,3984,10072,7943
3,38,13,Greedy,3864,9600,9942
3,38,30,Simple,4016,10600,7670
3,39,13,Heuristic,4048,10000,10343
3,39,26,Simple,4776,11992,8662
3,40,2,Simple,4944,11632,9129
3,40,6,Simple,4096,10024,5042
3,41,22,Simple,4536,11288,4928
3,42,39,Simple,4504,11640,12018
3,43,23,Simple,4464,11928,12315
3,43,44,Simple,4976,12112,12499
3,45,10,Simple,5464,13248,7518
3,46,13,Simple,5464,12800,13206
3,46,31,Greedy,4512,10040,5857
3,46,48,Greedy,4792,11024,6128
3,47,31,Simple,4736,10440,5857
3,47,31,Heuristic,4736,10440,5857
3,48,48,Simple,5160,11824,6128
3,48,48,Heuristic,5160,11824,6128
3,51,37,Greedy,4496,10512,6495
3,55,37,Simple,5280,12112,6495
3,57,37,Heuristic,5680,12912,6495
4,16,7,Greedy,968,3048,3192
4,16,7,Heuristic,968,3048,3192
4,16,15,Greedy,768,2784,2928
4,16,15,Heuristic,768,2784,2928
4,16,29,Greedy,1088,3208,3352
4,16,29,Heuristic,1088,3208,3352
4,16,47,Greedy,944,2928,3072
4,16,47,Heuristic,944,2928,3072
4,17,14,Greedy,824,3352,3505
4,17,14,Heuristic,824,3352,3505
4,17,20,Greedy,1168,3584,3737
4,17,20,Heuristic,1168,3584,3737
4,17,27,Greedy,1144,3712,3865
4,17,27,Heuristic,1144,3712,3865
4,17,33,Greedy,1152,3472,3625
4,17,33,Heuristic,1152,3472,3625
4,17,36,Greedy,1112,3528,3681
4,17,36,Heuristic,1112,3528,3681
4,17,43,Greedy,800,3280,3433
4,17,43,Heuristic,800,3280,3433
4,18,16,Greedy,1072,3648,3810
4,18,16,Heuristic,1072,3648,3810
4,18,17,Greedy,1288,3520,3682
4,18,17,Heuristic,1288,3520,3682
4,18,25,Greedy,1472,3560,3722
4,18,25,Heuristic,1472,3560,3722
4,18,26,Greedy,864,3600,3762
4,18,26,Heuristic,864,3600,3762
4,18,40,Greedy,1192,3592,3754
4,18,40,Heuristic,1192,3592,3754
4,19,1,Greedy,1272,3704,3875
4,19,1,Heuristic,1272,3704,3875
4,19,9,Greedy,1376,3864,4035
4,19,9,Heuristic,1376,3864,4035
4,19,11,Greedy,1488,3888,4059
4,19,11,Heuristic,1488,3888,4059
4,20,4,Greedy,1080,3768,3948
4,20,4,Heuristic,1080,3768,3948
4,20,12,Greedy,1040,4072,4252
4,20,12,Heuristic,1040,4072,4252
4,21,28,Greedy,1552,4280,4469
4,21,28,Heuristic,1552,4280,4469
4,21,41,Greedy,1560,4200,4389
4,21,41,Heuristic,1560,4200,4389
4,22,18,Greedy,1400,4296,4494
4,22,18,Heuristic,1400,4296,4494
4,22,45,Greedy,2088,5128,5326
4,22,45,Heuristic,2088,5128,5326
4,23,2,Greedy,1464,4800,5007
4,23,2,Heuristic,1464,4800,5007
4,23,49,Greedy,2104,5432,5639
4,23,49,Heuristic,2104,5432,5639
4,24,3,Greedy,1880,5416,5632
4,24,3,Heuristic,1880,5416,5632
4,24,22,Greedy,1264,4608,4824
4,24,22,Heuristic,1264,4608,4824
4,24,35,Greedy,2208,5944,6160
4,24,35,Heuristic,2208,5944,6160
4,25,19,Greedy,2664,6352,6577
4,25,19,Heuristic,2664,6352,6577
4,25,28,Simple,2224,5880,6105
4,25,36,Simple,2608,6728,6953
4,25,40,Simple,2280,6392,6617
4,25,44,Greedy,1640,5688,5913
4,25,44,Heuristic,1640,5688,5913
4,26,0,Greedy,2144,6016,6250
4,26,0,Heuristic,2144,6016,6250
4,26,7,Simple,2768,7048,7282
4,26,21,Greedy,2552,5472,3115
4,26,21,Heuristic,2552,5472,3115
4,27,6,Greedy,1952,5944,6187
4,27,6,Heuristic,1952,5944,6187
4,27,16,Simple,2680,7248,7491
4,28,13,Greedy,2504,5808,6060
4,28,13,Heuristic,2504,5808,6060
4,28,42,Greedy,2328,6544,6395
4,28,42,Heuristic,2328,6544,6395
4,29,23,Greedy,2512,6400,6661
4,29,23,Heuristic,2512,6400,6661
4,29,24,Greedy,2272,6288,4303
4,29,24,Heuristic,2272,6288,4303
4,29,27,Simple,3320,8512,8773
4,29,45,Simple,3424,7928,8189
4,30,0,Simple,2824,7616,7886
4,30,2,Simple,2640,7600,7870
4,30,24,Simple,2504,6688,4303
4,30,33,Simple,3496,8672,8942
4,30,41,Simple,3264,7800,8070
4,31,8,Greedy,2528,6928,7207
4,31,8,Heuristic,2528,6928,7207
4,31,9,Simple,3496,8664,8943
4,31,11,Simple,3720,8688,8967
4,31,17,Simple,3848,8720,6954
4,31,19,Simple,3824,8752,9031
4,31,32,Greedy,2896,7032,5442
4,31,35,Simple,3512,8744,6569
4,32,4,Simple,3288,8568,8856
4,32,10,Greedy,2448,7344,7632
4,32,10,Heuristic,2448,7344,7632
4,32,29,Simple,3984,9608,7033
4,32,38,Greedy,2920,6704,6960
4,32,38,Heuristic,2920,6704,6960
4,32,49,Simple,4040,9032,9320
4,33,5,Greedy,3240,7624,4985
4,33,18,Simple,3504,8696,8993
4,33,20,Simple,4144,9984,10281
4,33,21,Simple,3976,8272,3115
4,33,23,Simple,3344,8000,8297
4,33,47,Simple,3792,9728,10025
4,34,5,Heuristic,3440,8024,4985
4,34,8,Simple,3064,8128,8434
4,34,22,Simple,3096,8608,8914
4,34,26,Simple,3616,10000,10306
4,34,32,Heuristic,3464,8232,5442
4,34,39,Greedy,2560,7224,7530
4,34,39,Heuristic,2560,7224,7530
4,34,46,Simple,3104,7496,4256
4,35,1,Simple,4064,10104,10419
4,35,5,Simple,3632,8424,4985
4,35,13,Simple,3912,8608,8923
4,35,25,Simple,4656,10360,7812
4,35,46,Greedy,3312,7888,4256
4,35,48,Greedy,2960,7656,6439
4,35,48,Heuristic,2960,7656,6439
4,36,32,Simple,3816,9032,5442
4,36,38,Simple,3648,8304,8596
4,36,43,Simple,4040,10880,10386
4,37,10,Simple,3272,9344,9677
4,37,15,Simple,4696,11184,11517
4,37,31,Greedy,2776,7816,6954
4,39,6,Simple,4160,10744,6596
4,39,14,Simple,4824,12152,12503
4,39,30,Greedy,3744,9512,7184
4,39,48,Simple,3616,9256,6439
4,40,12,Simple,4624,12072,12432
4,40,30,Heuristic,3968,9912,7184
4,40,31,Heuristic,3248,9016,6954
4,40,46,Heuristic,4320,9888,4256
4,42,44,Simple,4872,12488,10003
4,43,3,Simple,5664,13016,7268
4,43,30,Simple,4528,11112,7184
4,43,39,Simple,4248,10824,9984
4,43,42,Simple,5240,12544,6395
4,44,31,Simple,3976,10616,6954
4,44,34,Greedy,4648,10744,6600
4,45,34,Simple,4816,11144,6600
4,47,34,Heuristic,5232,11944,6600
4,58,37,Greedy,5816,12536,3748
4,60,37,Simple,6136,13336,3748
4,64,37,Heuristic,6952,14936,3748
5,14,27,Greedy,864,2608,2734
5,14,27,Heuristic,864,2608,2734
5,14,49,Greedy,912,2584,2710
5,14,49,Heuristic,912,2584,2710
5,16,29,Greedy,1184,3240,3384
5,16,29,Heuristic,1184,3240,3384
5,16,40,Greedy,1032,3112,3256
5,16,40,Heuristic,1032,3112,3256
5,17,3,Greedy,1032,3176,3329
5,17,3,Heuristic,1032,3176,3329
5,17,25,Greedy,1000,3288,3441
5,17,25,Heuristic,1000,3288,3441
5,18,14,Greedy,1152,3520,3682
5,18,14,Heuristic,1152,3520,3682
5,18,15,Greedy,1184,3440,3602
5,18,15,Heuristic,1184,3440,3602
5,18,17,Greedy,1328,3576,3738
5,18,17,Heuristic,1328,3576,3738
5,18,19,Greedy,1272,3624,3786
5,18,19,Heuristic,1272,3624,3786
5,18,36,Greedy,992,3480,3642
5,18,36,Heuristic,992,3480,3642
5,18,42,Greedy,1200,3352,3514
5,18,42,Heuristic,1200,3352,3514
5,19,2,Greedy,1072,3472,3643
5,19,2,Heuristic,1072,3472,3643
5,19,16,Greedy,1288,3320,3491
5,19,16,Heuristic,1288,3320,3491
5,19,26,Greedy,1104,3472,3643
5,19,26,Heuristic,1104,3472,3643
5,19,33,Greedy,1528,4080,4251
5,19,33,Heuristic,1528,4080,4251
5,19,35,Greedy,1648,4208,4379
5,19,35,Heuristic,1648,4208,4379
5,19,45,Greedy,1200,3968,4139
5,19,45,Heuristic,1200,3968,4139
5,20,4,Greedy,1216,3600,3780
5,20,4,Heuristic,1216,3600,3780
5,20,11,Greedy,1528,4272,4452
5,20,11,Heuristic,1528,4272,4452
5,21,20,Greedy,1752,4392,4581
5,21,20,Heuristic,1752,4392,4581
5,21,28,Greedy,1528,4216,4405
5,21,28,Heuristic,1528,4216,4405
5,21,43,Greedy,1544,4536,4725
5,21,43,Heuristic,1544,4536,4725
5,21,47,Greedy,1640,4360,4549
5,21,47,Heuristic,1640,4360,4549
5,22,33,Simple,2128,5280,5478
5,22,44,Greedy,1384,4000,4198
5,22,44,Heuristic,1384,4000,4198
5,23,0,Greedy,2176,4984,5191
5,23,0,Heuristic,2176,4984,5191
5,23,22,Greedy,1568,4608,4815
5,23,22,Heuristic,1568,4608,4815
5,23,46,Greedy,1552,4760,4967
5,23,46,Heuristic,1552,4760,4967
5,24,1,Greedy,1944,5080,5296
5,24,1,Heuristic,1944,5080,5296
5,25,7,Simple,2640,5912,6137
5,25,9,Greedy,2104,5704,5929
5,25,9,Heuristic,2104,5704,5929
5,25,12,Greedy,1816,5264,5489
5,25,12,Heuristic,1816,5264,5489
5,25,19,Simple,2520,6424,6649
5,25,28,Simple,2288,5816,6041
5,25,30,Greedy,1856,4968,5193
5,25,30,Heuristic,1856,4968,5193
5,26,4,Simple,2360,6000,6234
5,26,18,Greedy,2088,5488,5722
5,26,18,Heuristic,2088,5488,5722
5,26,38,Simple,2424,5472,5706
5,26,49,Simple,2992,7384,7618
5,27,38,Greedy,2632,5864,6107
5,27,38,Heuristic,2632,5864,6107
5,28,0,Simple,3200,6984,7236
5,28,11,Simple,2984,7472,7724
5,28,24,Greedy,2536,5752,3413
5,28,27,Simple,3360,8208,8460
5,28,29,Simple,3400,8040,8292
5,28,35,Simple,3304,7808,8060
5,28,36,Simple,2672,7480,7732
5,28,46,Simple,2352,6760,5785
5,29,6,Greedy,2808,6480,5570
5,29,6,Heuristic,2808,6480,5570
5,29,16,Simple,2944,7320,7581
5,29,17,Simple,3416,7976,8237
5,29,24,Heuristic,2720,6152,3413
5,29,34,Greedy,3016,6552,6027
5,29,34,Heuristic,3016,6552,6027
5,29,40,Simple,3448,8312,8573
5,30,2,Simple,3000,7872,7733
5,30,7,Greedy,3688,7848,6923
5,30,7,Heuristic,3688,7848,6923
5,30,12,Simple,2752,7264,7534
5,30,13,Greedy,2152,6240,6510
