Generation,Round,Node,Algorithm,added_s_overhead,added_g_overhead,added_h_overhead
2,26,1,Heuristic,1400,5032,5266
2,26,8,Greedy,1448,4704,4938
2,26,8,Heuristic,1448,4704,4938
2,26,28,Greedy,1304,4688,4922
2,26,28,Heuristic,1304,4688,4922
2,26,34,Greedy,1448,5112,5346
2,26,34,Heuristic,1448,5112,5346
2,26,38,Greedy,1552,5744,5978
2,26,38,Heuristic,1552,5744,5978
2,27,4,Greedy,1512,4648,4891
2,27,4,Heuristic,1512,4648,4891
2,27,18,Greedy,1400,5520,5763
2,27,18,Heuristic,1400,5520,5763
2,28,6,Greedy,2240,6048,6300
2,28,6,Heuristic,2240,6048,6300
2,28,22,Greedy,1968,6064,6316
2,28,22,Heuristic,1968,6064,6316
2,28,36,Greedy,1416,5328,5580
2,28,36,Heuristic,1416,5328,5580
2,28,41,Greedy,1320,5544,5796
2,28,41,Heuristic,1320,5544,5796
2,28,44,Greedy,1488,5280,5532
2,28,44,Heuristic,1488,5280,5532
2,29,5,Greedy,1440,5800,6061
2,29,5,Heuristic,1440,5800,6061
2,29,12,Greedy,1616,6112,6373
2,29,12,Heuristic,1616,6112,6373
2,29,29,Greedy,1584,5792,6053
2,29,29,Heuristic,1584,5792,6053
2,29,47,Greedy,2104,6352,6212
2,29,47,Heuristic,2104,6352,6212
2,29,49,Greedy,1344,5688,5949
2,29,49,Heuristic,1344,5688,5949
2,30,37,Greedy,1608,6248,6518
2,30,37,Heuristic,1608,6248,6518
2,32,24,Greedy,2216,6656,6944
2,32,24,Heuristic,2216,6656,6944
2,32,46,Greedy,2264,6016,4483
2,32,46,Heuristic,2264,6016,4483
2,33,33,Greedy,1584,6032,6329
2,33,33,Heuristic,1584,6032,6329
2,34,10,Greedy,2968,7992,5900
2,34,10,Heuristic,2968,7992,5900
2,34,40,Greedy,2120,6544,6834
2,36,40,Heuristic,2400,7344,7636
2,37,17,Greedy,2512,9040,6181
2,37,17,Heuristic,2512,9040,6181
2,37,25,Greedy,2864,8632,5885
2,38,16,Greedy,2504,7728,7276
2,38,16,Heuristic,2504,7728,7276
2,38,25,Heuristic,3072,9032,5885
2,40,3,Simple,4440,11408,7269
2,41,15,Simple,4528,11784,7237
2,41,21,Greedy,2320,8752,9121
2,41,21,Heuristic,2320,8752,9121
2,41,45,Simple,4968,12656,11798
2,42,25,Simple,3768,10632,5885
2,42,35,Greedy,3312,8648,2887
2,42,39,Simple,4920,12400,7461
2,42,47,Simple,4464,11552,6212
2,44,27,Simple,4544,12688,13084
2,44,29,Simple,4144,11792,9734
2,44,32,Greedy,3520,9768,7052
2,45,0,Simple,5584,13240,10782
2,45,48,Greedy,4192,10208,4083
2,45,48,Heuristic,4192,10208,4083
2,46,11,Greedy,4120,9656,2727
2,46,19,Simple,5384,13728,14142
2,46,26,Simple,5792,14112,9618
2,47,6,Simple,5632,13648,6709
2,47,31,Simple,5360,14256,14679
2,48,7,Greedy,4016,11160,3103
2,48,7,Heuristic,4016,11160,3103
2,48,23,Simple,5680,14656,15088
2,49,9,Greedy,4296,10648,4662
2,49,9,Heuristic,4296,10648,4662
2,49,32,Heuristic,4448,11768,7052
2,50,14,Greedy,4384,11728,4139
2,50,35,Heuristic,4776,11848,2887
2,50,42,Simple,5680,14928,6380
2,51,11,Heuristic,5008,11656,2727
2,52,7,Simple,4664,12760,3103
2,52,11,Simple,5256,12056,2727
2,53,14,Heuristic,4936,12928,4139
2,53,28,Simple,6184,15488,9421
2,53,38,Simple,6240,16544,8432
2,53,41,Simple,5656,15544,9886
2,54,13,Greedy,3944,11160,7049
2,54,17,Simple,5664,15840,6181
2,54,35,Simple,5560,13448,2887
2,55,2,Simple,6864,17088,8176
2,55,36,Simple,6240,16128,5989
2,56,10,Simple,7048,16792,5900
2,56,13,Heuristic,4296,11960,7049
2,56,22,Simple,7192,17264,8770
2,56,46,Simple,6648,15616,4483
2,57,16,Simple,5928,15328,7276
2,57,18,Simple,6672,17520,16397
2,58,12,Simple,6808,17712,10054
2,58,14,Simple,5736,14928,4139
2,59,8,Simple,7664,17904,7392
2,59,43,Simple,7768,19416,7677
2,60,1,Simple,7392,18632,14673
2,60,5,Simple,6896,18200,6470
2,60,34,Simple,7288,18712,19252
2,62,24,Simple,7776,18656,13897
2,62,37,Simple,7160,19048,14289
2,64,40,Simple,7736,18544,12953
2,64,44,Simple,7912,19680,14121
2,65,32,Simple,7376,18168,7052
2,65,33,Simple,6864,18832,15736
2,65,49,Simple,7128,20088,10857
2,66,9,Simple,7792,17448,4662
2,66,13,Simple,6152,15960,7049
2,66,21,Simple,6704,18752,15256
2,67,20,Simple,9408,21216,12821
2,70,4,Simple,9504,21848,12253
2,74,48,Simple,9704,21808,4083
2,81,30,Greedy,6880,18000,2602
2,104,30,Heuristic,10888,27200,2602
2,109,30,Simple,11816,29200,2602
3,18,45,Greedy,1056,3344,3506
3,18,45,Heuristic,1056,3344,3506
3,19,3,Greedy,1200,3552,3723
3,19,3,Heuristic,1200,3552,3723
3,20,39,Greedy,1152,3520,3700
3,20,39,Heuristic,1152,3520,3700
3,21,42,Greedy,984,3768,3957
3,21,42,Heuristic,984,3768,3957
3,21,43,Greedy,1264,4192,4381
3,21,43,Heuristic,1264,4192,4381
3,22,0,Greedy,1232,3808,4006
3,22,0,Heuristic,1232,3808,4006
3,22,15,Greedy,1432,4400,4598
3,22,15,Heuristic,1432,4400,4598
3,22,31,Greedy,1440,4192,4390
3,22,31,Heuristic,1440,4192,4390
3,24,19,Greedy,1344,4744,4960
3,24,19,Heuristic,1344,4744,4960
3,24,26,Greedy,1544,5520,5736
3,24,26,Heuristic,1544,5520,5736
3,24,27,Greedy,1312,4352,4568
3,24,27,Heuristic,1312,4352,4568
3,24,29,Greedy,1584,4552,4768
3,24,29,Heuristic,1584,4552,4768
3,24,38,Greedy,1488,5368,5584
3,24,38,Heuristic,1488,5368,5584
3,25,1,Greedy,1568,4872,5097
3,25,1,Heuristic,1568,4872,5097
3,25,5,Greedy,1344,5232,5457
3,25,5,Heuristic,1344,5232,5457
3,25,12,Greedy,1672,5176,5401
3,25,12,Heuristic,1672,5176,5401
3,25,22,Greedy,1736,5704,5929
3,25,22,Heuristic,1736,5704,5929
3,25,37,Greedy,1352,4888,5113
3,25,37,Heuristic,1352,4888,5113
3,25,41,Greedy,1656,4776,5001
3,25,41,Heuristic,1656,4776,5001
3,26,2,Greedy,1528,5376,5610
3,26,2,Heuristic,1528,5376,5610
3,26,16,Greedy,1872,4792,5026
3,26,16,Heuristic,1872,4792,5026
3,26,23,Greedy,1456,5072,5306
3,26,23,Heuristic,1456,5072,5306
3,26,34,Greedy,1368,5128,5362
3,26,34,Heuristic,1368,5128,5362
3,27,10,Greedy,1880,5896,6139
3,27,10,Heuristic,1880,5896,6139
3,28,6,Greedy,2160,6024,6276
3,28,6,Heuristic,2160,6024,6276
3,28,28,Greedy,1976,6240,6492
3,28,28,Heuristic,1976,6240,6492
3,28,44,Greedy,2032,5600,5852
3,28,44,Heuristic,2032,5600,5852
3,29,4,Greedy,1592,5784,6045
3,29,4,Heuristic,1592,5784,6045
3,29,18,Greedy,1864,6392,6653
3,29,18,Heuristic,1864,6392,6653
3,29,33,Greedy,1392,5696,5957
3,29,33,Heuristic,1392,5696,5957
3,29,36,Greedy,2080,5928,6189
3,29,36,Heuristic,2080,5928,6189
3,30,47,Greedy,2688,7240,6724
3,30,47,Heuristic,2688,7240,6724
3,31,0,Simple,2736,7408,7687
3,31,26,Simple,2616,8320,7372
3,32,8,Greedy,2440,6944,7232
3,32,8,Heuristic,2440,6944,7232
3,32,24,Greedy,2304,6704,6992
3,32,24,Heuristic,2304,6704,6992
3,32,39,Simple,3112,8320,7790
3,32,46,Greedy,2112,6648,5773
3,32,46,Heuristic,2112,6648,5773
3,33,45,Simple,3624,9344,9641
3,34,3,Simple,3744,9552,8222
3,34,17,Greedy,3032,7384,5452
3,34,17,Heuristic,3032,7384,5452
3,34,21,Greedy,1928,6488,6794
3,34,21,Heuristic,1928,6488,6794
3,34,32,Greedy,2096,7248,7554
3,34,32,Heuristic,2096,7248,7554
3,34,40,Greedy,2400,6936,7242
3,34,40,Heuristic,2400,6936,7242
3,34,49,Greedy,2104,7096,7402
3,34,49,Heuristic,2104,7096,7402
3,35,25,Greedy,3088,7376,3696
3,36,20,Greedy,3192,8768,9092
3,36,20,Heuristic,3192,8768,9092
3,37,25,Heuristic,3464,8176,3696
3,37,47,Simple,3984,10040,6724
3,39,15,Simple,4296,11200,7870
3,40,6,Simple,4448,10824,7094
3,40,27,Simple,3880,10752,11112
3,40,38,Simple,4280,11768,8856
3,40,43,Simple,4568,11792,6017
3,41,19,Simple,4152,11544,11913
3,41,25,Simple,4144,9776,3696
3,41,42,Simple,4072,11768,6820
3,42,2,Simple,4368,11776,8064
3,42,13,Greedy,2760,7552,5018
3,42,31,Simple,5016,12192,12570
3,43,23,Simple,4344,11872,12259
3,44,5,Simple,4536,12832,9138
3,44,18,Simple,4400,12392,12788
3,44,34,Simple,4136,12328,12724
3,44,46,Simple,4288,11448,5773
3,45,22,Simple,5576,13704,6747
3,46,1,Simple,5528,13272,13686
3,46,13,Heuristic,3400,9152,5018
3,47,10,Simple,5560,13896,6957
3,49,48,Greedy,4384,11600,7204
3,50,48,Heuristic,4584,12000,7204
3,53,12,Simple,6384,16376,9082
3,53,41,Simple,6456,15976,8682
3,54,35,Simple,5856,12536,2824
3,55,29,Simple,6944,16952,10085
3,55,35,Greedy,6056,12928,2824
3,56,7,Greedy,5456,13128,3080
3,56,8,Simple,6816,16544,8868
3,56,28,Simple,6808,17440,8946
3,56,44,Simple,6904,16800,8306
3,57,16,Simple,7344,17192,8298
3,57,35,Heuristic,6376,13728,2824
3,57,36,Simple,6952,17128,7416
3,58,7,Heuristic,5792,13928,3080
3,58,24,Simple,6776,17104,8628
3,59,7,Simple,6040,14328,3080
3,59,9,Greedy,6448,14448,3209
3,60,17,Simple,7744,17784,5452
3,60,20,Simple,7744,18368,14818
3,61,4,Simple,7584,18584,14634
3,61,48,Simple,6832,16400,7204
3,63,40,Simple,7680,18536,7242
3,64,32,Simple,7280,19248,7554
3,64,37,Simple,7904,20488,21064
3,64,49,Simple,7624,19096,7402
3,65,11,Simple,7104,14712,2882
3,65,33,Simple,7520,20096,12910
3,66,11,Greedy,7320,15104,2882
3,66,13,Simple,7296,17152,5018
3,69,11,Heuristic,7832,16304,2882
3,70,21,Simple,8544,20888,11702
3,76,9,Simple,9808,21248,3209
3,77,14,Greedy,7768,19232,4381
3,77,14,Heuristic,7768,19232,4381
3,82,14,Simple,8752,21232,4381
3,84,9,Heuristic,11464,24448,3209
3,115,30,Greedy,11392,25896,2218
3,117,30,Heuristic,11768,26696,2218
3,120,30,Simple,12208,27896,2218
